Machine765
60 2
0 0 7
0 1 5
1 0 33
1 1 47
2 0 2
2 1 10
3 0 41
3 1 56
4 0 40
4 1 12
5 0 13
5 1 11
6 0 9
6 1 25
7 0 44
7 1 39
8 0 10
8 1 41
9 0 13
9 1 23
10 0 56
10 1 28
11 0 28
11 1 19
12 0 49
12 1 52
13 0 57
13 1 41
14 0 12
14 1 40
15 0 1
15 1 46
16 0 14
16 1 55
17 0 50
17 1 38
18 0 34
18 1 26
19 0 20
19 1 15
20 0 7
20 1 48
21 0 1
21 1 41
22 0 39
22 1 17
23 0 1
23 1 17
24 0 56
24 1 13
25 0 37
25 1 38
26 0 35
26 1 49
27 0 52
27 1 58
28 0 46
28 1 18
29 0 31
29 1 50
30 0 43
30 1 26
31 0 42
31 1 49
32 0 36
32 1 1
33 0 18
33 1 40
34 0 36
34 1 11
35 0 57
35 1 48
36 0 39
36 1 13
37 0 24
37 1 56
38 0 53
38 1 39
39 0 6
39 1 53
40 0 36
40 1 27
41 0 57
41 1 50
42 0 19
42 1 54
43 0 55
43 1 23
44 0 46
44 1 47
45 0 35
45 1 1
46 0 2
46 1 59
47 0 56
47 1 12
48 0 19
48 1 38
49 0 11
49 1 34
50 0 33
50 1 35
51 0 12
51 1 24
52 0 15
52 1 7
53 0 42
53 1 42
54 0 14
54 1 38
55 0 15
55 1 9
56 0 39
56 1 48
57 0 46
57 1 24
58 0 29
58 1 4
59 0 40
59 1 33
