Machine777
60 2
0 0 11
0 1 1
1 0 10
1 1 46
2 0 18
2 1 12
3 0 18
3 1 10
4 0 22
4 1 42
5 0 22
5 1 41
6 0 27
6 1 3
7 0 17
7 1 6
8 0 54
8 1 17
9 0 41
9 1 40
10 0 46
10 1 53
11 0 11
11 1 13
12 0 35
12 1 35
13 0 42
13 1 22
14 0 47
14 1 3
15 0 42
15 1 40
16 0 15
16 1 31
17 0 18
17 1 42
18 0 14
18 1 33
19 0 20
19 1 7
20 0 10
20 1 12
21 0 17
21 1 42
22 0 14
22 1 41
23 0 38
23 1 21
24 0 28
24 1 24
25 0 47
25 1 34
26 0 28
26 1 1
27 0 30
27 1 30
28 0 55
28 1 32
29 0 28
29 1 41
30 0 36
30 1 10
31 0 57
31 1 45
32 0 21
32 1 35
33 0 17
33 1 23
34 0 55
34 1 27
35 0 29
35 1 28
36 0 17
36 1 7
37 0 32
37 1 33
38 0 12
38 1 39
39 0 32
39 1 2
40 0 30
40 1 41
41 0 25
41 1 25
42 0 7
42 1 57
43 0 21
43 1 45
44 0 37
44 1 0
45 0 16
45 1 26
46 0 15
46 1 53
47 0 1
47 1 10
48 0 8
48 1 15
49 0 33
49 1 31
50 0 32
50 1 44
51 0 58
51 1 40
52 0 14
52 1 2
53 0 27
53 1 26
54 0 2
54 1 48
55 0 54
55 1 25
56 0 19
56 1 1
57 0 27
57 1 51
58 0 32
58 1 43
59 0 43
59 1 46
