Machine609
60 2
0 0 27
0 1 46
1 0 31
1 1 11
2 0 1
2 1 55
3 0 11
3 1 38
4 0 56
4 1 53
5 0 24
5 1 21
6 0 9
6 1 58
7 0 47
7 1 19
8 0 45
8 1 21
9 0 15
9 1 35
10 0 37
10 1 51
11 0 56
11 1 18
12 0 11
12 1 43
13 0 2
13 1 40
14 0 12
14 1 28
15 0 1
15 1 43
16 0 17
16 1 29
17 0 49
17 1 1
18 0 29
18 1 38
19 0 21
19 1 51
20 0 11
20 1 54
21 0 53
21 1 39
22 0 37
22 1 18
23 0 46
23 1 2
24 0 39
24 1 14
25 0 36
25 1 52
26 0 5
26 1 18
27 0 52
27 1 22
28 0 30
28 1 34
29 0 4
29 1 2
30 0 41
30 1 46
31 0 46
31 1 40
32 0 9
32 1 41
33 0 52
33 1 19
34 0 56
34 1 29
35 0 13
35 1 21
36 0 21
36 1 24
37 0 39
37 1 17
38 0 32
38 1 57
39 0 49
39 1 42
40 0 34
40 1 43
41 0 56
41 1 39
42 0 10
42 1 4
43 0 59
43 1 30
44 0 21
44 1 56
45 0 47
45 1 12
46 0 12
46 1 35
47 0 27
47 1 58
48 0 22
48 1 13
49 0 49
49 1 54
50 0 48
50 1 26
51 0 25
51 1 19
52 0 40
52 1 11
53 0 0
53 1 40
54 0 35
54 1 44
55 0 36
55 1 13
56 0 7
56 1 44
57 0 38
57 1 52
58 0 38
58 1 45
59 0 23
59 1 57
