Machine873
60 2
0 0 59
0 1 52
1 0 7
1 1 4
2 0 53
2 1 28
3 0 28
3 1 13
4 0 4
4 1 17
5 0 31
5 1 20
6 0 37
6 1 9
7 0 32
7 1 28
8 0 17
8 1 11
9 0 29
9 1 7
10 0 4
10 1 24
11 0 9
11 1 39
12 0 8
12 1 11
13 0 12
13 1 50
14 0 7
14 1 15
15 0 57
15 1 49
16 0 37
16 1 43
17 0 39
17 1 49
18 0 21
18 1 0
19 0 11
19 1 31
20 0 24
20 1 22
21 0 48
21 1 23
22 0 12
22 1 43
23 0 40
23 1 24
24 0 1
24 1 9
25 0 27
25 1 3
26 0 34
26 1 17
27 0 42
27 1 1
28 0 51
28 1 4
29 0 0
29 1 37
30 0 1
30 1 24
31 0 59
31 1 12
32 0 0
32 1 12
33 0 0
33 1 44
34 0 11
34 1 23
35 0 33
35 1 33
36 0 30
36 1 37
37 0 55
37 1 51
38 0 7
38 1 49
39 0 6
39 1 1
40 0 10
40 1 21
41 0 18
41 1 30
42 0 46
42 1 3
43 0 55
43 1 39
44 0 15
44 1 59
45 0 51
45 1 7
46 0 9
46 1 29
47 0 5
47 1 33
48 0 55
48 1 30
49 0 35
49 1 11
50 0 20
50 1 47
51 0 49
51 1 17
52 0 21
52 1 35
53 0 17
53 1 49
54 0 53
54 1 11
55 0 19
55 1 5
56 0 16
56 1 28
57 0 52
57 1 29
58 0 8
58 1 39
59 0 58
59 1 39
