Machine710
60 2
0 0 45
0 1 30
1 0 17
1 1 23
2 0 47
2 1 31
3 0 9
3 1 39
4 0 16
4 1 38
5 0 16
5 1 51
6 0 35
6 1 7
7 0 19
7 1 36
8 0 30
8 1 29
9 0 14
9 1 10
10 0 20
10 1 45
11 0 15
11 1 44
12 0 14
12 1 55
13 0 55
13 1 31
14 0 12
14 1 41
15 0 2
15 1 28
16 0 43
16 1 7
17 0 58
17 1 21
18 0 0
18 1 9
19 0 20
19 1 20
20 0 45
20 1 33
21 0 45
21 1 19
22 0 1
22 1 34
23 0 52
23 1 51
24 0 19
24 1 6
25 0 52
25 1 18
26 0 52
26 1 45
27 0 19
27 1 27
28 0 47
28 1 38
29 0 6
29 1 6
30 0 13
30 1 44
31 0 7
31 1 16
32 0 27
32 1 51
33 0 12
33 1 56
34 0 49
34 1 40
35 0 51
35 1 38
36 0 5
36 1 13
37 0 10
37 1 34
38 0 29
38 1 28
39 0 43
39 1 21
40 0 47
40 1 57
41 0 39
41 1 59
42 0 35
42 1 53
43 0 8
43 1 41
44 0 45
44 1 5
45 0 59
45 1 23
46 0 14
46 1 7
47 0 3
47 1 42
48 0 15
48 1 7
49 0 52
49 1 21
50 0 3
50 1 50
51 0 13
51 1 11
52 0 7
52 1 14
53 0 18
53 1 7
54 0 50
54 1 50
55 0 58
55 1 51
56 0 15
56 1 10
57 0 52
57 1 44
58 0 15
58 1 30
59 0 23
59 1 24
