Machine768
60 2
0 0 19
0 1 25
1 0 56
1 1 26
2 0 16
2 1 17
3 0 9
3 1 8
4 0 16
4 1 5
5 0 46
5 1 14
6 0 27
6 1 31
7 0 41
7 1 38
8 0 43
8 1 22
9 0 54
9 1 13
10 0 47
10 1 31
11 0 50
11 1 9
12 0 40
12 1 2
13 0 30
13 1 45
14 0 30
14 1 31
15 0 51
15 1 59
16 0 42
16 1 2
17 0 51
17 1 5
18 0 55
18 1 38
19 0 4
19 1 59
20 0 36
20 1 1
21 0 56
21 1 55
22 0 2
22 1 2
23 0 11
23 1 52
24 0 5
24 1 29
25 0 36
25 1 11
26 0 29
26 1 35
27 0 18
27 1 12
28 0 24
28 1 49
29 0 53
29 1 9
30 0 43
30 1 45
31 0 57
31 1 12
32 0 1
32 1 46
33 0 36
33 1 21
34 0 24
34 1 13
35 0 1
35 1 20
36 0 56
36 1 35
37 0 32
37 1 29
38 0 58
38 1 14
39 0 44
39 1 23
40 0 16
40 1 42
41 0 3
41 1 1
42 0 47
42 1 33
43 0 26
43 1 8
44 0 0
44 1 42
45 0 14
45 1 33
46 0 25
46 1 22
47 0 32
47 1 6
48 0 2
48 1 47
49 0 34
49 1 14
50 0 27
50 1 57
51 0 23
51 1 11
52 0 2
52 1 21
53 0 7
53 1 15
54 0 18
54 1 20
55 0 38
55 1 22
56 0 3
56 1 3
57 0 49
57 1 3
58 0 47
58 1 49
59 0 1
59 1 1
