Machine759
60 2
0 0 38
0 1 42
1 0 35
1 1 0
2 0 18
2 1 12
3 0 5
3 1 23
4 0 39
4 1 37
5 0 38
5 1 43
6 0 24
6 1 17
7 0 36
7 1 9
8 0 17
8 1 23
9 0 22
9 1 42
10 0 1
10 1 11
11 0 19
11 1 6
12 0 19
12 1 34
13 0 59
13 1 51
14 0 55
14 1 51
15 0 7
15 1 43
16 0 1
16 1 49
17 0 6
17 1 28
18 0 0
18 1 38
19 0 31
19 1 1
20 0 30
20 1 11
21 0 33
21 1 55
22 0 36
22 1 1
23 0 38
23 1 12
24 0 18
24 1 16
25 0 56
25 1 30
26 0 7
26 1 2
27 0 35
27 1 32
28 0 15
28 1 18
29 0 12
29 1 57
30 0 53
30 1 6
31 0 49
31 1 9
32 0 43
32 1 35
33 0 22
33 1 38
34 0 13
34 1 38
35 0 27
35 1 52
36 0 36
36 1 58
37 0 20
37 1 29
38 0 43
38 1 55
39 0 58
39 1 13
40 0 6
40 1 12
41 0 55
41 1 5
42 0 38
42 1 42
43 0 46
43 1 31
44 0 10
44 1 33
45 0 31
45 1 4
46 0 50
46 1 42
47 0 11
47 1 10
48 0 18
48 1 17
49 0 54
49 1 42
50 0 57
50 1 26
51 0 10
51 1 10
52 0 27
52 1 32
53 0 42
53 1 21
54 0 16
54 1 20
55 0 35
55 1 30
56 0 31
56 1 41
57 0 5
57 1 0
58 0 16
58 1 57
59 0 21
59 1 26
