Machine788
60 2
0 0 14
0 1 19
1 0 21
1 1 20
2 0 4
2 1 33
3 0 1
3 1 20
4 0 36
4 1 51
5 0 18
5 1 19
6 0 25
6 1 49
7 0 33
7 1 33
8 0 44
8 1 42
9 0 22
9 1 54
10 0 46
10 1 30
11 0 9
11 1 23
12 0 32
12 1 45
13 0 45
13 1 17
14 0 37
14 1 51
15 0 32
15 1 31
16 0 7
16 1 39
17 0 27
17 1 39
18 0 22
18 1 43
19 0 9
19 1 11
20 0 56
20 1 49
21 0 57
21 1 17
22 0 46
22 1 41
23 0 17
23 1 3
24 0 29
24 1 47
25 0 1
25 1 0
26 0 5
26 1 40
27 0 58
27 1 48
28 0 18
28 1 33
29 0 37
29 1 43
30 0 32
30 1 41
31 0 51
31 1 36
32 0 29
32 1 33
33 0 48
33 1 42
34 0 12
34 1 45
35 0 1
35 1 50
36 0 43
36 1 46
37 0 36
37 1 34
38 0 14
38 1 50
39 0 43
39 1 48
40 0 46
40 1 58
41 0 23
41 1 1
42 0 2
42 1 37
43 0 18
43 1 45
44 0 13
44 1 6
45 0 9
45 1 21
46 0 54
46 1 33
47 0 52
47 1 14
48 0 5
48 1 52
49 0 15
49 1 13
50 0 3
50 1 20
51 0 35
51 1 44
52 0 29
52 1 39
53 0 9
53 1 24
54 0 59
54 1 14
55 0 45
55 1 37
56 0 58
56 1 20
57 0 36
57 1 40
58 0 9
58 1 49
59 0 13
59 1 53
