Machine778
60 2
0 0 28
0 1 22
1 0 14
1 1 54
2 0 17
2 1 7
3 0 1
3 1 3
4 0 2
4 1 48
5 0 43
5 1 27
6 0 5
6 1 44
7 0 52
7 1 6
8 0 2
8 1 4
9 0 13
9 1 57
10 0 8
10 1 9
11 0 22
11 1 25
12 0 36
12 1 31
13 0 11
13 1 43
14 0 19
14 1 11
15 0 6
15 1 16
16 0 50
16 1 49
17 0 33
17 1 38
18 0 44
18 1 26
19 0 23
19 1 7
20 0 50
20 1 7
21 0 21
21 1 4
22 0 46
22 1 18
23 0 7
23 1 33
24 0 48
24 1 39
25 0 39
25 1 34
26 0 8
26 1 15
27 0 53
27 1 31
28 0 9
28 1 53
29 0 59
29 1 42
30 0 19
30 1 36
31 0 54
31 1 6
32 0 4
32 1 34
33 0 3
33 1 9
34 0 2
34 1 17
35 0 11
35 1 12
36 0 3
36 1 23
37 0 14
37 1 52
38 0 21
38 1 55
39 0 11
39 1 28
40 0 26
40 1 45
41 0 12
41 1 8
42 0 58
42 1 53
43 0 8
43 1 21
44 0 17
44 1 27
45 0 35
45 1 37
46 0 34
46 1 33
47 0 0
47 1 13
48 0 14
48 1 42
49 0 37
49 1 12
50 0 21
50 1 16
51 0 53
51 1 28
52 0 46
52 1 8
53 0 4
53 1 14
54 0 15
54 1 51
55 0 4
55 1 50
56 0 47
56 1 27
57 0 37
57 1 21
58 0 37
58 1 3
59 0 48
59 1 44
