Machine799
60 2
0 0 51
0 1 22
1 0 53
1 1 17
2 0 2
2 1 7
3 0 22
3 1 45
4 0 18
4 1 33
5 0 52
5 1 36
6 0 47
6 1 26
7 0 14
7 1 37
8 0 2
8 1 52
9 0 7
9 1 1
10 0 58
10 1 55
11 0 31
11 1 40
12 0 51
12 1 52
13 0 37
13 1 27
14 0 46
14 1 43
15 0 21
15 1 28
16 0 53
16 1 45
17 0 22
17 1 32
18 0 6
18 1 35
19 0 6
19 1 28
20 0 50
20 1 13
21 0 23
21 1 22
22 0 21
22 1 22
23 0 45
23 1 11
24 0 0
24 1 47
25 0 16
25 1 37
26 0 4
26 1 29
27 0 22
27 1 10
28 0 0
28 1 51
29 0 43
29 1 6
30 0 3
30 1 28
31 0 33
31 1 55
32 0 45
32 1 53
33 0 51
33 1 32
34 0 52
34 1 46
35 0 35
35 1 39
36 0 31
36 1 25
37 0 40
37 1 23
38 0 26
38 1 25
39 0 0
39 1 52
40 0 16
40 1 29
41 0 53
41 1 20
42 0 52
42 1 43
43 0 58
43 1 54
44 0 44
44 1 26
45 0 50
45 1 7
46 0 55
46 1 3
47 0 53
47 1 11
48 0 26
48 1 39
49 0 36
49 1 54
50 0 58
50 1 54
51 0 31
51 1 35
52 0 8
52 1 8
53 0 26
53 1 46
54 0 16
54 1 50
55 0 45
55 1 25
56 0 9
56 1 0
57 0 3
57 1 8
58 0 3
58 1 20
59 0 55
59 1 32
