Machine748
60 2
0 0 19
0 1 11
1 0 42
1 1 28
2 0 0
2 1 59
3 0 9
3 1 30
4 0 35
4 1 45
5 0 21
5 1 59
6 0 59
6 1 34
7 0 41
7 1 4
8 0 2
8 1 25
9 0 49
9 1 28
10 0 45
10 1 38
11 0 54
11 1 52
12 0 22
12 1 47
13 0 4
13 1 34
14 0 56
14 1 57
15 0 13
15 1 32
16 0 33
16 1 28
17 0 26
17 1 25
18 0 2
18 1 8
19 0 36
19 1 43
20 0 13
20 1 37
21 0 36
21 1 48
22 0 52
22 1 5
23 0 28
23 1 10
24 0 25
24 1 6
25 0 34
25 1 31
26 0 58
26 1 58
27 0 14
27 1 14
28 0 1
28 1 52
29 0 24
29 1 19
30 0 57
30 1 5
31 0 34
31 1 54
32 0 36
32 1 53
33 0 11
33 1 25
34 0 2
34 1 49
35 0 34
35 1 1
36 0 13
36 1 54
37 0 23
37 1 20
38 0 38
38 1 7
39 0 37
39 1 25
40 0 2
40 1 26
41 0 19
41 1 57
42 0 45
42 1 27
43 0 32
43 1 46
44 0 35
44 1 26
45 0 22
45 1 55
46 0 26
46 1 14
47 0 29
47 1 14
48 0 12
48 1 28
49 0 50
49 1 36
50 0 44
50 1 2
51 0 25
51 1 21
52 0 0
52 1 28
53 0 18
53 1 9
54 0 53
54 1 13
55 0 17
55 1 47
56 0 42
56 1 54
57 0 26
57 1 35
58 0 17
58 1 7
59 0 45
59 1 31
