Machine716
60 2
0 0 5
0 1 19
1 0 45
1 1 15
2 0 53
2 1 53
3 0 12
3 1 19
4 0 38
4 1 51
5 0 34
5 1 32
6 0 29
6 1 17
7 0 43
7 1 38
8 0 51
8 1 5
9 0 14
9 1 46
10 0 33
10 1 4
11 0 39
11 1 5
12 0 20
12 1 41
13 0 44
13 1 57
14 0 17
14 1 0
15 0 30
15 1 19
16 0 18
16 1 3
17 0 22
17 1 38
18 0 18
18 1 42
19 0 57
19 1 51
20 0 13
20 1 21
21 0 25
21 1 28
22 0 40
22 1 39
23 0 27
23 1 58
24 0 56
24 1 44
25 0 45
25 1 20
26 0 27
26 1 8
27 0 30
27 1 8
28 0 33
28 1 9
29 0 35
29 1 50
30 0 3
30 1 16
31 0 2
31 1 36
32 0 25
32 1 26
33 0 52
33 1 28
34 0 41
34 1 14
35 0 29
35 1 21
36 0 20
36 1 55
37 0 49
37 1 15
38 0 57
38 1 29
39 0 17
39 1 58
40 0 51
40 1 10
41 0 5
41 1 30
42 0 10
42 1 34
43 0 28
43 1 44
44 0 43
44 1 17
45 0 31
45 1 24
46 0 59
46 1 29
47 0 19
47 1 33
48 0 39
48 1 53
49 0 3
49 1 43
50 0 3
50 1 12
51 0 34
51 1 50
52 0 17
52 1 9
53 0 22
53 1 39
54 0 20
54 1 11
55 0 30
55 1 29
56 0 4
56 1 56
57 0 1
57 1 1
58 0 34
58 1 12
59 0 47
59 1 18
