Machine798
60 2
0 0 13
0 1 40
1 0 21
1 1 16
2 0 46
2 1 44
3 0 28
3 1 8
4 0 36
4 1 16
5 0 43
5 1 30
6 0 56
6 1 36
7 0 50
7 1 54
8 0 27
8 1 19
9 0 53
9 1 50
10 0 29
10 1 36
11 0 15
11 1 2
12 0 54
12 1 44
13 0 1
13 1 19
14 0 47
14 1 46
15 0 30
15 1 10
16 0 16
16 1 49
17 0 4
17 1 18
18 0 35
18 1 15
19 0 41
19 1 3
20 0 56
20 1 8
21 0 7
21 1 25
22 0 9
22 1 33
23 0 36
23 1 26
24 0 35
24 1 17
25 0 3
25 1 52
26 0 31
26 1 14
27 0 22
27 1 35
28 0 24
28 1 36
29 0 45
29 1 1
30 0 35
30 1 42
31 0 10
31 1 43
32 0 46
32 1 6
33 0 1
33 1 40
34 0 6
34 1 1
35 0 48
35 1 5
36 0 7
36 1 57
37 0 9
37 1 17
38 0 16
38 1 22
39 0 9
39 1 28
40 0 44
40 1 41
41 0 33
41 1 21
42 0 59
42 1 44
43 0 24
43 1 17
44 0 54
44 1 0
45 0 42
45 1 59
46 0 56
46 1 28
47 0 38
47 1 9
48 0 47
48 1 5
49 0 31
49 1 57
50 0 11
50 1 23
51 0 37
51 1 22
52 0 55
52 1 29
53 0 13
53 1 34
54 0 40
54 1 37
55 0 55
55 1 34
56 0 40
56 1 55
57 0 11
57 1 46
58 0 43
58 1 0
59 0 25
59 1 45
