Machine640
60 2
0 0 27
0 1 16
1 0 51
1 1 53
2 0 0
2 1 51
3 0 46
3 1 22
4 0 55
4 1 8
5 0 55
5 1 27
6 0 17
6 1 31
7 0 40
7 1 41
8 0 1
8 1 59
9 0 55
9 1 22
10 0 48
10 1 31
11 0 37
11 1 46
12 0 39
12 1 15
13 0 12
13 1 53
14 0 56
14 1 20
15 0 37
15 1 40
16 0 8
16 1 34
17 0 8
17 1 42
18 0 27
18 1 43
19 0 34
19 1 27
20 0 6
20 1 58
21 0 52
21 1 30
22 0 26
22 1 0
23 0 47
23 1 6
24 0 24
24 1 20
25 0 20
25 1 33
26 0 57
26 1 53
27 0 17
27 1 22
28 0 33
28 1 4
29 0 7
29 1 24
30 0 55
30 1 4
31 0 29
31 1 18
32 0 19
32 1 38
33 0 23
33 1 38
34 0 47
34 1 27
35 0 49
35 1 40
36 0 32
36 1 53
37 0 42
37 1 29
38 0 0
38 1 36
39 0 39
39 1 33
40 0 50
40 1 14
41 0 48
41 1 23
42 0 54
42 1 55
43 0 1
43 1 12
44 0 39
44 1 55
45 0 12
45 1 6
46 0 4
46 1 19
47 0 33
47 1 12
48 0 23
48 1 40
49 0 20
49 1 14
50 0 56
50 1 29
51 0 8
51 1 51
52 0 27
52 1 0
53 0 56
53 1 30
54 0 52
54 1 22
55 0 35
55 1 43
56 0 50
56 1 52
57 0 1
57 1 50
58 0 53
58 1 12
59 0 16
59 1 15
