Machine624
60 2
0 0 49
0 1 28
1 0 54
1 1 11
2 0 4
2 1 59
3 0 13
3 1 21
4 0 44
4 1 1
5 0 12
5 1 25
6 0 52
6 1 44
7 0 18
7 1 11
8 0 4
8 1 53
9 0 36
9 1 45
10 0 26
10 1 6
11 0 39
11 1 3
12 0 1
12 1 59
13 0 40
13 1 27
14 0 8
14 1 44
15 0 47
15 1 8
16 0 16
16 1 13
17 0 27
17 1 5
18 0 17
18 1 51
19 0 24
19 1 25
20 0 30
20 1 3
21 0 33
21 1 38
22 0 14
22 1 57
23 0 42
23 1 13
24 0 14
24 1 15
25 0 7
25 1 32
26 0 24
26 1 3
27 0 26
27 1 4
28 0 48
28 1 22
29 0 38
29 1 43
30 0 13
30 1 35
31 0 52
31 1 46
32 0 56
32 1 55
33 0 30
33 1 27
34 0 50
34 1 30
35 0 3
35 1 57
36 0 39
36 1 49
37 0 35
37 1 21
38 0 11
38 1 4
39 0 30
39 1 25
40 0 21
40 1 1
41 0 51
41 1 20
42 0 27
42 1 11
43 0 12
43 1 39
44 0 9
44 1 4
45 0 0
45 1 52
46 0 12
46 1 50
47 0 27
47 1 3
48 0 43
48 1 4
49 0 31
49 1 45
50 0 18
50 1 59
51 0 16
51 1 9
52 0 53
52 1 32
53 0 52
53 1 2
54 0 13
54 1 57
55 0 11
55 1 7
56 0 46
56 1 2
57 0 43
57 1 38
58 0 42
58 1 43
59 0 49
59 1 23
