Machine789
60 2
0 0 35
0 1 32
1 0 53
1 1 24
2 0 23
2 1 12
3 0 4
3 1 43
4 0 44
4 1 10
5 0 51
5 1 6
6 0 31
6 1 30
7 0 1
7 1 28
8 0 22
8 1 13
9 0 2
9 1 14
10 0 1
10 1 2
11 0 59
11 1 4
12 0 0
12 1 58
13 0 54
13 1 51
14 0 3
14 1 57
15 0 33
15 1 34
16 0 49
16 1 25
17 0 25
17 1 14
18 0 57
18 1 3
19 0 41
19 1 59
20 0 54
20 1 36
21 0 35
21 1 9
22 0 24
22 1 22
23 0 38
23 1 52
24 0 20
24 1 17
25 0 56
25 1 59
26 0 11
26 1 56
27 0 18
27 1 52
28 0 33
28 1 44
29 0 9
29 1 11
30 0 27
30 1 31
31 0 53
31 1 3
32 0 45
32 1 3
33 0 2
33 1 6
34 0 36
34 1 33
35 0 6
35 1 16
36 0 59
36 1 10
37 0 22
37 1 45
38 0 33
38 1 49
39 0 40
39 1 54
40 0 0
40 1 57
41 0 2
41 1 7
42 0 22
42 1 34
43 0 39
43 1 58
44 0 24
44 1 16
45 0 16
45 1 34
46 0 56
46 1 46
47 0 20
47 1 7
48 0 14
48 1 8
49 0 5
49 1 48
50 0 33
50 1 28
51 0 2
51 1 54
52 0 10
52 1 41
53 0 3
53 1 54
54 0 40
54 1 20
55 0 50
55 1 23
56 0 50
56 1 17
57 0 50
57 1 40
58 0 43
58 1 46
59 0 54
59 1 27
