Machine845
60 2
0 0 52
0 1 57
1 0 27
1 1 46
2 0 33
2 1 9
3 0 47
3 1 14
4 0 52
4 1 36
5 0 56
5 1 59
6 0 45
6 1 6
7 0 49
7 1 17
8 0 10
8 1 14
9 0 53
9 1 45
10 0 2
10 1 52
11 0 56
11 1 51
12 0 50
12 1 17
13 0 1
13 1 33
14 0 21
14 1 3
15 0 5
15 1 5
16 0 33
16 1 48
17 0 58
17 1 17
18 0 3
18 1 9
19 0 8
19 1 33
20 0 11
20 1 51
21 0 57
21 1 31
22 0 9
22 1 25
23 0 45
23 1 25
24 0 15
24 1 46
25 0 13
25 1 11
26 0 3
26 1 17
27 0 39
27 1 9
28 0 11
28 1 46
29 0 44
29 1 46
30 0 35
30 1 54
31 0 55
31 1 57
32 0 15
32 1 11
33 0 32
33 1 37
34 0 59
34 1 48
35 0 56
35 1 10
36 0 21
36 1 54
37 0 9
37 1 37
38 0 15
38 1 49
39 0 55
39 1 5
40 0 15
40 1 10
41 0 28
41 1 31
42 0 54
42 1 13
43 0 13
43 1 40
44 0 51
44 1 33
45 0 29
45 1 19
46 0 23
46 1 18
47 0 11
47 1 30
48 0 31
48 1 19
49 0 55
49 1 49
50 0 56
50 1 0
51 0 3
51 1 54
52 0 49
52 1 43
53 0 53
53 1 48
54 0 43
54 1 16
55 0 57
55 1 43
56 0 11
56 1 46
57 0 33
57 1 48
58 0 16
58 1 52
59 0 55
59 1 46
