Machine621
60 2
0 0 37
0 1 58
1 0 30
1 1 13
2 0 46
2 1 50
3 0 29
3 1 25
4 0 4
4 1 20
5 0 53
5 1 56
6 0 58
6 1 10
7 0 29
7 1 42
8 0 56
8 1 15
9 0 57
9 1 22
10 0 6
10 1 15
11 0 32
11 1 25
12 0 52
12 1 5
13 0 51
13 1 47
14 0 6
14 1 35
15 0 53
15 1 8
16 0 48
16 1 48
17 0 44
17 1 31
18 0 1
18 1 32
19 0 22
19 1 33
20 0 7
20 1 18
21 0 38
21 1 0
22 0 5
22 1 30
23 0 9
23 1 18
24 0 8
24 1 52
25 0 49
25 1 40
26 0 22
26 1 49
27 0 55
27 1 59
28 0 25
28 1 8
29 0 11
29 1 25
30 0 9
30 1 54
31 0 7
31 1 3
32 0 58
32 1 49
33 0 58
33 1 55
34 0 0
34 1 53
35 0 18
35 1 39
36 0 8
36 1 24
37 0 53
37 1 40
38 0 57
38 1 48
39 0 40
39 1 28
40 0 18
40 1 5
41 0 46
41 1 52
42 0 22
42 1 28
43 0 41
43 1 36
44 0 38
44 1 42
45 0 19
45 1 0
46 0 26
46 1 11
47 0 49
47 1 16
48 0 36
48 1 34
49 0 4
49 1 47
50 0 50
50 1 38
51 0 32
51 1 43
52 0 29
52 1 13
53 0 14
53 1 20
54 0 17
54 1 0
55 0 24
55 1 35
56 0 18
56 1 0
57 0 37
57 1 41
58 0 25
58 1 13
59 0 40
59 1 44
