Machine671
60 2
0 0 18
0 1 51
1 0 39
1 1 3
2 0 12
2 1 52
3 0 7
3 1 29
4 0 30
4 1 10
5 0 26
5 1 48
6 0 16
6 1 55
7 0 28
7 1 50
8 0 31
8 1 8
9 0 54
9 1 36
10 0 0
10 1 33
11 0 2
11 1 13
12 0 48
12 1 52
13 0 5
13 1 50
14 0 30
14 1 7
15 0 44
15 1 36
16 0 0
16 1 19
17 0 59
17 1 12
18 0 18
18 1 53
19 0 36
19 1 36
20 0 28
20 1 27
21 0 48
21 1 10
22 0 30
22 1 52
23 0 43
23 1 54
24 0 44
24 1 13
25 0 8
25 1 33
26 0 19
26 1 40
27 0 5
27 1 5
28 0 56
28 1 51
29 0 13
29 1 8
30 0 19
30 1 41
31 0 0
31 1 49
32 0 51
32 1 20
33 0 18
33 1 38
34 0 20
34 1 8
35 0 34
35 1 4
36 0 28
36 1 17
37 0 27
37 1 16
38 0 3
38 1 51
39 0 59
39 1 38
40 0 15
40 1 6
41 0 41
41 1 47
42 0 7
42 1 21
43 0 53
43 1 8
44 0 9
44 1 32
45 0 33
45 1 56
46 0 42
46 1 38
47 0 48
47 1 18
48 0 8
48 1 32
49 0 30
49 1 36
50 0 4
50 1 29
51 0 29
51 1 20
52 0 44
52 1 47
53 0 53
53 1 13
54 0 21
54 1 24
55 0 9
55 1 8
56 0 59
56 1 22
57 0 8
57 1 32
58 0 57
58 1 36
59 0 26
59 1 52
