Machine653
60 2
0 0 41
0 1 1
1 0 47
1 1 24
2 0 4
2 1 56
3 0 53
3 1 16
4 0 46
4 1 28
5 0 58
5 1 20
6 0 41
6 1 36
7 0 58
7 1 46
8 0 43
8 1 49
9 0 37
9 1 57
10 0 31
10 1 14
11 0 21
11 1 9
12 0 8
12 1 16
13 0 54
13 1 23
14 0 51
14 1 28
15 0 53
15 1 49
16 0 9
16 1 42
17 0 21
17 1 38
18 0 54
18 1 33
19 0 12
19 1 38
20 0 27
20 1 36
21 0 13
21 1 17
22 0 23
22 1 22
23 0 35
23 1 3
24 0 28
24 1 59
25 0 59
25 1 38
26 0 7
26 1 22
27 0 59
27 1 44
28 0 57
28 1 44
29 0 9
29 1 50
30 0 28
30 1 55
31 0 46
31 1 39
32 0 12
32 1 23
33 0 11
33 1 23
34 0 54
34 1 31
35 0 21
35 1 7
36 0 22
36 1 49
37 0 58
37 1 54
38 0 23
38 1 8
39 0 51
39 1 5
40 0 56
40 1 19
41 0 5
41 1 51
42 0 8
42 1 21
43 0 59
43 1 35
44 0 50
44 1 3
45 0 19
45 1 18
46 0 55
46 1 50
47 0 26
47 1 8
48 0 55
48 1 48
49 0 59
49 1 15
50 0 55
50 1 46
51 0 51
51 1 30
52 0 1
52 1 50
53 0 29
53 1 39
54 0 36
54 1 34
55 0 49
55 1 31
56 0 36
56 1 44
57 0 0
57 1 50
58 0 38
58 1 57
59 0 47
59 1 57
