Machine711
60 2
0 0 32
0 1 35
1 0 47
1 1 33
2 0 12
2 1 2
3 0 26
3 1 35
4 0 43
4 1 40
5 0 44
5 1 43
6 0 22
6 1 22
7 0 4
7 1 17
8 0 11
8 1 10
9 0 56
9 1 42
10 0 58
10 1 29
11 0 42
11 1 48
12 0 40
12 1 6
13 0 15
13 1 37
14 0 10
14 1 24
15 0 40
15 1 26
16 0 13
16 1 11
17 0 9
17 1 8
18 0 38
18 1 24
19 0 40
19 1 2
20 0 30
20 1 53
21 0 50
21 1 20
22 0 45
22 1 29
23 0 31
23 1 48
24 0 13
24 1 23
25 0 40
25 1 20
26 0 44
26 1 43
27 0 16
27 1 57
28 0 36
28 1 34
29 0 55
29 1 34
30 0 20
30 1 31
31 0 18
31 1 30
32 0 7
32 1 44
33 0 58
33 1 33
34 0 13
34 1 8
35 0 37
35 1 22
36 0 9
36 1 59
37 0 59
37 1 24
38 0 58
38 1 50
39 0 51
39 1 36
40 0 4
40 1 11
41 0 25
41 1 31
42 0 31
42 1 9
43 0 27
43 1 13
44 0 2
44 1 11
45 0 25
45 1 54
46 0 2
46 1 37
47 0 42
47 1 41
48 0 39
48 1 4
49 0 15
49 1 40
50 0 50
50 1 33
51 0 24
51 1 53
52 0 36
52 1 29
53 0 37
53 1 40
54 0 51
54 1 11
55 0 19
55 1 11
56 0 34
56 1 50
57 0 12
57 1 26
58 0 36
58 1 23
59 0 46
59 1 35
