Machine897
60 2
0 0 0
0 1 25
1 0 36
1 1 21
2 0 26
2 1 42
3 0 47
3 1 34
4 0 54
4 1 25
5 0 7
5 1 54
6 0 10
6 1 59
7 0 37
7 1 49
8 0 25
8 1 12
9 0 2
9 1 53
10 0 58
10 1 23
11 0 46
11 1 55
12 0 0
12 1 18
13 0 53
13 1 55
14 0 0
14 1 23
15 0 43
15 1 29
16 0 33
16 1 49
17 0 29
17 1 55
18 0 31
18 1 17
19 0 45
19 1 33
20 0 17
20 1 11
21 0 6
21 1 46
22 0 25
22 1 12
23 0 44
23 1 46
24 0 24
24 1 26
25 0 20
25 1 4
26 0 51
26 1 29
27 0 51
27 1 17
28 0 23
28 1 41
29 0 16
29 1 57
30 0 8
30 1 45
31 0 6
31 1 25
32 0 5
32 1 54
33 0 40
33 1 43
34 0 38
34 1 59
35 0 3
35 1 55
36 0 23
36 1 42
37 0 22
37 1 5
38 0 10
38 1 7
39 0 27
39 1 16
40 0 7
40 1 10
41 0 20
41 1 26
42 0 22
42 1 52
43 0 13
43 1 49
44 0 0
44 1 20
45 0 17
45 1 33
46 0 3
46 1 32
47 0 39
47 1 57
48 0 9
48 1 22
49 0 25
49 1 49
50 0 43
50 1 15
51 0 16
51 1 46
52 0 59
52 1 22
53 0 34
53 1 52
54 0 7
54 1 35
55 0 2
55 1 14
56 0 13
56 1 28
57 0 0
57 1 51
58 0 46
58 1 48
59 0 57
59 1 19
