Machine856
60 2
0 0 11
0 1 2
1 0 46
1 1 41
2 0 23
2 1 59
3 0 22
3 1 55
4 0 31
4 1 5
5 0 55
5 1 14
6 0 10
6 1 10
7 0 8
7 1 29
8 0 55
8 1 53
9 0 0
9 1 41
10 0 23
10 1 40
11 0 44
11 1 6
12 0 49
12 1 50
13 0 37
13 1 46
14 0 39
14 1 7
15 0 29
15 1 50
16 0 35
16 1 19
17 0 21
17 1 25
18 0 15
18 1 48
19 0 44
19 1 10
20 0 18
20 1 17
21 0 21
21 1 46
22 0 55
22 1 18
23 0 47
23 1 44
24 0 48
24 1 25
25 0 59
25 1 42
26 0 56
26 1 26
27 0 35
27 1 48
28 0 24
28 1 32
29 0 44
29 1 24
30 0 46
30 1 1
31 0 1
31 1 38
32 0 0
32 1 48
33 0 50
33 1 8
34 0 0
34 1 41
35 0 55
35 1 22
36 0 48
36 1 8
37 0 46
37 1 57
38 0 20
38 1 25
39 0 33
39 1 5
40 0 1
40 1 23
41 0 43
41 1 59
42 0 32
42 1 10
43 0 16
43 1 46
44 0 58
44 1 48
45 0 51
45 1 28
46 0 23
46 1 38
47 0 8
47 1 2
48 0 27
48 1 21
49 0 48
49 1 52
50 0 20
50 1 58
51 0 5
51 1 19
52 0 57
52 1 6
53 0 11
53 1 13
54 0 40
54 1 1
55 0 8
55 1 8
56 0 27
56 1 44
57 0 0
57 1 31
58 0 27
58 1 39
59 0 34
59 1 44
