Machine722
60 2
0 0 28
0 1 13
1 0 40
1 1 5
2 0 37
2 1 51
3 0 40
3 1 58
4 0 23
4 1 7
5 0 12
5 1 34
6 0 53
6 1 9
7 0 5
7 1 59
8 0 31
8 1 24
9 0 4
9 1 6
10 0 59
10 1 43
11 0 35
11 1 9
12 0 37
12 1 8
13 0 59
13 1 53
14 0 10
14 1 38
15 0 22
15 1 12
16 0 17
16 1 12
17 0 0
17 1 21
18 0 36
18 1 6
19 0 20
19 1 9
20 0 57
20 1 13
21 0 16
21 1 34
22 0 26
22 1 46
23 0 11
23 1 43
24 0 34
24 1 51
25 0 0
25 1 56
26 0 56
26 1 52
27 0 42
27 1 12
28 0 32
28 1 48
29 0 17
29 1 46
30 0 3
30 1 15
31 0 37
31 1 43
32 0 31
32 1 36
33 0 34
33 1 0
34 0 58
34 1 56
35 0 12
35 1 54
36 0 20
36 1 29
37 0 7
37 1 9
38 0 24
38 1 40
39 0 58
39 1 17
40 0 37
40 1 30
41 0 36
41 1 14
42 0 10
42 1 55
43 0 50
43 1 31
44 0 46
44 1 2
45 0 43
45 1 22
46 0 3
46 1 21
47 0 47
47 1 33
48 0 6
48 1 29
49 0 38
49 1 46
50 0 8
50 1 45
51 0 40
51 1 43
52 0 14
52 1 16
53 0 22
53 1 44
54 0 25
54 1 2
55 0 13
55 1 38
56 0 48
56 1 8
57 0 25
57 1 8
58 0 18
58 1 33
59 0 4
59 1 58
