Machine814
60 2
0 0 1
0 1 29
1 0 21
1 1 9
2 0 46
2 1 1
3 0 4
3 1 5
4 0 55
4 1 49
5 0 45
5 1 12
6 0 3
6 1 40
7 0 24
7 1 15
8 0 28
8 1 45
9 0 16
9 1 44
10 0 56
10 1 45
11 0 26
11 1 30
12 0 32
12 1 16
13 0 22
13 1 19
14 0 13
14 1 55
15 0 2
15 1 20
16 0 40
16 1 25
17 0 46
17 1 11
18 0 47
18 1 31
19 0 28
19 1 17
20 0 20
20 1 33
21 0 56
21 1 59
22 0 49
22 1 15
23 0 34
23 1 26
24 0 37
24 1 5
25 0 8
25 1 12
26 0 56
26 1 44
27 0 19
27 1 50
28 0 17
28 1 35
29 0 53
29 1 18
30 0 28
30 1 10
31 0 8
31 1 23
32 0 3
32 1 51
33 0 49
33 1 44
34 0 7
34 1 13
35 0 49
35 1 36
36 0 17
36 1 8
37 0 45
37 1 36
38 0 2
38 1 7
39 0 45
39 1 27
40 0 29
40 1 31
41 0 7
41 1 20
42 0 19
42 1 2
43 0 39
43 1 31
44 0 50
44 1 30
45 0 15
45 1 19
46 0 47
46 1 48
47 0 9
47 1 48
48 0 46
48 1 53
49 0 58
49 1 43
50 0 7
50 1 44
51 0 4
51 1 52
52 0 23
52 1 48
53 0 8
53 1 4
54 0 42
54 1 43
55 0 2
55 1 11
56 0 58
56 1 28
57 0 59
57 1 52
58 0 37
58 1 59
59 0 26
59 1 22
