Machine756
60 2
0 0 5
0 1 33
1 0 59
1 1 58
2 0 12
2 1 55
3 0 42
3 1 7
4 0 26
4 1 14
5 0 53
5 1 9
6 0 20
6 1 18
7 0 55
7 1 50
8 0 30
8 1 8
9 0 18
9 1 48
10 0 19
10 1 4
11 0 24
11 1 4
12 0 2
12 1 31
13 0 20
13 1 2
14 0 44
14 1 3
15 0 3
15 1 21
16 0 38
16 1 46
17 0 39
17 1 41
18 0 32
18 1 59
19 0 33
19 1 24
20 0 48
20 1 51
21 0 19
21 1 28
22 0 1
22 1 0
23 0 1
23 1 37
24 0 16
24 1 18
25 0 56
25 1 27
26 0 40
26 1 11
27 0 20
27 1 11
28 0 32
28 1 23
29 0 51
29 1 11
30 0 2
30 1 32
31 0 55
31 1 52
32 0 17
32 1 10
33 0 43
33 1 52
34 0 22
34 1 10
35 0 52
35 1 10
36 0 47
36 1 18
37 0 32
37 1 13
38 0 54
38 1 35
39 0 2
39 1 1
40 0 45
40 1 53
41 0 18
41 1 23
42 0 21
42 1 39
43 0 44
43 1 4
44 0 52
44 1 16
45 0 26
45 1 49
46 0 52
46 1 13
47 0 53
47 1 13
48 0 29
48 1 22
49 0 52
49 1 0
50 0 10
50 1 59
51 0 49
51 1 11
52 0 49
52 1 53
53 0 54
53 1 25
54 0 9
54 1 58
55 0 10
55 1 39
56 0 2
56 1 49
57 0 8
57 1 2
58 0 59
58 1 42
59 0 25
59 1 2
