Machine834
60 2
0 0 14
0 1 58
1 0 39
1 1 1
2 0 40
2 1 44
3 0 2
3 1 55
4 0 40
4 1 53
5 0 56
5 1 52
6 0 2
6 1 6
7 0 0
7 1 17
8 0 59
8 1 51
9 0 3
9 1 41
10 0 4
10 1 29
11 0 44
11 1 21
12 0 22
12 1 24
13 0 23
13 1 26
14 0 25
14 1 7
15 0 22
15 1 45
16 0 18
16 1 39
17 0 28
17 1 30
18 0 8
18 1 25
19 0 21
19 1 26
20 0 20
20 1 19
21 0 56
21 1 20
22 0 11
22 1 11
23 0 47
23 1 27
24 0 4
24 1 28
25 0 20
25 1 12
26 0 50
26 1 38
27 0 6
27 1 12
28 0 57
28 1 29
29 0 48
29 1 29
30 0 22
30 1 35
31 0 52
31 1 31
32 0 54
32 1 15
33 0 23
33 1 48
34 0 24
34 1 0
35 0 24
35 1 39
36 0 1
36 1 11
37 0 24
37 1 43
38 0 13
38 1 4
39 0 50
39 1 26
40 0 30
40 1 56
41 0 52
41 1 48
42 0 47
42 1 13
43 0 26
43 1 0
44 0 12
44 1 10
45 0 18
45 1 21
46 0 57
46 1 12
47 0 8
47 1 9
48 0 37
48 1 57
49 0 19
49 1 22
50 0 4
50 1 7
51 0 41
51 1 26
52 0 13
52 1 27
53 0 57
53 1 20
54 0 39
54 1 42
55 0 59
55 1 58
56 0 49
56 1 59
57 0 22
57 1 17
58 0 36
58 1 51
59 0 21
59 1 41
