Machine758
60 2
0 0 8
0 1 57
1 0 49
1 1 5
2 0 51
2 1 41
3 0 5
3 1 8
4 0 30
4 1 47
5 0 18
5 1 58
6 0 29
6 1 36
7 0 24
7 1 53
8 0 8
8 1 31
9 0 23
9 1 15
10 0 30
10 1 55
11 0 23
11 1 22
12 0 48
12 1 23
13 0 59
13 1 25
14 0 26
14 1 47
15 0 54
15 1 36
16 0 31
16 1 58
17 0 57
17 1 44
18 0 9
18 1 31
19 0 46
19 1 51
20 0 33
20 1 35
21 0 58
21 1 38
22 0 11
22 1 49
23 0 56
23 1 41
24 0 4
24 1 6
25 0 49
25 1 5
26 0 15
26 1 39
27 0 17
27 1 21
28 0 25
28 1 16
29 0 52
29 1 8
30 0 32
30 1 39
31 0 15
31 1 3
32 0 6
32 1 32
33 0 7
33 1 49
34 0 8
34 1 10
35 0 23
35 1 41
36 0 23
36 1 32
37 0 8
37 1 35
38 0 18
38 1 57
39 0 51
39 1 44
40 0 14
40 1 32
41 0 52
41 1 0
42 0 40
42 1 21
43 0 25
43 1 35
44 0 56
44 1 8
45 0 16
45 1 20
46 0 59
46 1 43
47 0 58
47 1 46
48 0 25
48 1 34
49 0 35
49 1 17
50 0 11
50 1 45
51 0 7
51 1 25
52 0 44
52 1 23
53 0 57
53 1 39
54 0 49
54 1 28
55 0 28
55 1 25
56 0 35
56 1 42
57 0 56
57 1 46
58 0 43
58 1 38
59 0 23
59 1 8
