Machine688
60 2
0 0 53
0 1 5
1 0 5
1 1 7
2 0 23
2 1 23
3 0 2
3 1 26
4 0 2
4 1 59
5 0 28
5 1 51
6 0 2
6 1 14
7 0 37
7 1 25
8 0 30
8 1 57
9 0 8
9 1 46
10 0 29
10 1 24
11 0 50
11 1 42
12 0 58
12 1 18
13 0 16
13 1 35
14 0 15
14 1 10
15 0 59
15 1 33
16 0 51
16 1 6
17 0 52
17 1 56
18 0 13
18 1 27
19 0 38
19 1 19
20 0 19
20 1 20
21 0 50
21 1 4
22 0 44
22 1 50
23 0 30
23 1 54
24 0 16
24 1 18
25 0 32
25 1 18
26 0 29
26 1 34
27 0 27
27 1 19
28 0 45
28 1 11
29 0 45
29 1 6
30 0 28
30 1 49
31 0 19
31 1 0
32 0 39
32 1 2
33 0 8
33 1 52
34 0 47
34 1 18
35 0 3
35 1 22
36 0 25
36 1 48
37 0 26
37 1 44
38 0 55
38 1 14
39 0 34
39 1 53
40 0 19
40 1 13
41 0 58
41 1 22
42 0 22
42 1 17
43 0 52
43 1 1
44 0 41
44 1 16
45 0 52
45 1 42
46 0 7
46 1 37
47 0 53
47 1 35
48 0 2
48 1 37
49 0 52
49 1 45
50 0 22
50 1 22
51 0 17
51 1 45
52 0 43
52 1 35
53 0 24
53 1 27
54 0 1
54 1 18
55 0 49
55 1 29
56 0 35
56 1 9
57 0 53
57 1 52
58 0 38
58 1 6
59 0 8
59 1 9
