Machine843
60 2
0 0 57
0 1 14
1 0 46
1 1 43
2 0 41
2 1 31
3 0 40
3 1 18
4 0 52
4 1 56
5 0 26
5 1 15
6 0 13
6 1 57
7 0 20
7 1 21
8 0 45
8 1 49
9 0 5
9 1 0
10 0 36
10 1 48
11 0 44
11 1 55
12 0 8
12 1 33
13 0 16
13 1 32
14 0 59
14 1 18
15 0 11
15 1 2
16 0 10
16 1 2
17 0 11
17 1 41
18 0 53
18 1 40
19 0 25
19 1 30
20 0 29
20 1 24
21 0 53
21 1 48
22 0 27
22 1 22
23 0 56
23 1 49
24 0 12
24 1 49
25 0 22
25 1 48
26 0 23
26 1 14
27 0 19
27 1 13
28 0 31
28 1 42
29 0 31
29 1 14
30 0 42
30 1 20
31 0 6
31 1 36
32 0 22
32 1 30
33 0 8
33 1 21
34 0 25
34 1 56
35 0 30
35 1 6
36 0 57
36 1 19
37 0 51
37 1 4
38 0 51
38 1 23
39 0 26
39 1 39
40 0 53
40 1 45
41 0 48
41 1 38
42 0 46
42 1 18
43 0 54
43 1 28
44 0 22
44 1 36
45 0 20
45 1 28
46 0 43
46 1 30
47 0 38
47 1 0
48 0 26
48 1 1
49 0 3
49 1 34
50 0 40
50 1 9
51 0 32
51 1 33
52 0 37
52 1 55
53 0 34
53 1 40
54 0 46
54 1 42
55 0 52
55 1 38
56 0 31
56 1 38
57 0 25
57 1 36
58 0 51
58 1 2
59 0 39
59 1 35
