Machine868
60 2
0 0 55
0 1 0
1 0 3
1 1 15
2 0 27
2 1 50
3 0 48
3 1 50
4 0 14
4 1 40
5 0 47
5 1 48
6 0 43
6 1 9
7 0 46
7 1 25
8 0 25
8 1 31
9 0 44
9 1 7
10 0 47
10 1 50
11 0 54
11 1 10
12 0 17
12 1 17
13 0 4
13 1 17
14 0 16
14 1 27
15 0 42
15 1 13
16 0 24
16 1 9
17 0 51
17 1 21
18 0 22
18 1 48
19 0 24
19 1 7
20 0 58
20 1 20
21 0 47
21 1 28
22 0 20
22 1 27
23 0 41
23 1 30
24 0 58
24 1 47
25 0 42
25 1 22
26 0 13
26 1 59
27 0 49
27 1 13
28 0 14
28 1 22
29 0 14
29 1 14
30 0 27
30 1 1
31 0 32
31 1 32
32 0 15
32 1 13
33 0 20
33 1 49
34 0 45
34 1 20
35 0 10
35 1 14
36 0 58
36 1 58
37 0 14
37 1 45
38 0 2
38 1 1
39 0 7
39 1 29
40 0 3
40 1 58
41 0 6
41 1 44
42 0 32
42 1 0
43 0 45
43 1 20
44 0 8
44 1 25
45 0 7
45 1 42
46 0 24
46 1 14
47 0 50
47 1 8
48 0 28
48 1 0
49 0 48
49 1 28
50 0 38
50 1 13
51 0 45
51 1 26
52 0 17
52 1 42
53 0 43
53 1 23
54 0 42
54 1 56
55 0 11
55 1 1
56 0 18
56 1 32
57 0 54
57 1 53
58 0 8
58 1 6
59 0 34
59 1 25
