Machine615
60 2
0 0 48
0 1 9
1 0 33
1 1 36
2 0 6
2 1 50
3 0 27
3 1 31
4 0 57
4 1 52
5 0 40
5 1 49
6 0 0
6 1 57
7 0 19
7 1 12
8 0 14
8 1 43
9 0 0
9 1 23
10 0 47
10 1 13
11 0 21
11 1 27
12 0 57
12 1 37
13 0 54
13 1 53
14 0 39
14 1 26
15 0 7
15 1 48
16 0 30
16 1 49
17 0 47
17 1 58
18 0 9
18 1 4
19 0 46
19 1 41
20 0 1
20 1 15
21 0 12
21 1 39
22 0 22
22 1 3
23 0 39
23 1 24
24 0 5
24 1 19
25 0 45
25 1 32
26 0 45
26 1 0
27 0 59
27 1 36
28 0 2
28 1 53
29 0 11
29 1 21
30 0 40
30 1 13
31 0 17
31 1 51
32 0 7
32 1 7
33 0 55
33 1 38
34 0 22
34 1 21
35 0 44
35 1 2
36 0 44
36 1 24
37 0 25
37 1 39
38 0 5
38 1 15
39 0 38
39 1 23
40 0 35
40 1 54
41 0 53
41 1 1
42 0 25
42 1 32
43 0 39
43 1 49
44 0 33
44 1 58
45 0 38
45 1 53
46 0 5
46 1 14
47 0 59
47 1 17
48 0 49
48 1 2
49 0 31
49 1 8
50 0 55
50 1 36
51 0 58
51 1 31
52 0 12
52 1 57
53 0 38
53 1 7
54 0 53
54 1 13
55 0 28
55 1 43
56 0 5
56 1 17
57 0 0
57 1 12
58 0 45
58 1 50
59 0 41
59 1 3
