Machine874
60 2
0 0 34
0 1 33
1 0 23
1 1 46
2 0 21
2 1 7
3 0 40
3 1 6
4 0 24
4 1 58
5 0 6
5 1 33
6 0 27
6 1 35
7 0 28
7 1 59
8 0 0
8 1 46
9 0 59
9 1 54
10 0 39
10 1 32
11 0 35
11 1 56
12 0 12
12 1 49
13 0 22
13 1 34
14 0 11
14 1 1
15 0 7
15 1 18
16 0 50
16 1 43
17 0 40
17 1 40
18 0 47
18 1 58
19 0 45
19 1 36
20 0 57
20 1 11
21 0 11
21 1 22
22 0 35
22 1 53
23 0 54
23 1 58
24 0 32
24 1 27
25 0 8
25 1 52
26 0 43
26 1 17
27 0 5
27 1 24
28 0 9
28 1 31
29 0 34
29 1 38
30 0 58
30 1 14
31 0 43
31 1 18
32 0 49
32 1 36
33 0 17
33 1 55
34 0 54
34 1 32
35 0 8
35 1 52
36 0 8
36 1 11
37 0 59
37 1 8
38 0 16
38 1 32
39 0 24
39 1 27
40 0 3
40 1 58
41 0 17
41 1 26
42 0 42
42 1 5
43 0 12
43 1 43
44 0 8
44 1 54
45 0 59
45 1 9
46 0 3
46 1 58
47 0 19
47 1 38
48 0 32
48 1 16
49 0 52
49 1 0
50 0 38
50 1 0
51 0 35
51 1 56
52 0 44
52 1 28
53 0 33
53 1 15
54 0 42
54 1 53
55 0 24
55 1 2
56 0 29
56 1 59
57 0 9
57 1 10
58 0 25
58 1 6
59 0 49
59 1 4
