Machine815
60 2
0 0 48
0 1 31
1 0 3
1 1 39
2 0 9
2 1 39
3 0 58
3 1 5
4 0 33
4 1 29
5 0 29
5 1 49
6 0 26
6 1 56
7 0 28
7 1 23
8 0 25
8 1 3
9 0 33
9 1 8
10 0 43
10 1 41
11 0 21
11 1 31
12 0 21
12 1 50
13 0 58
13 1 21
14 0 20
14 1 16
15 0 33
15 1 3
16 0 43
16 1 23
17 0 56
17 1 49
18 0 11
18 1 12
19 0 33
19 1 53
20 0 30
20 1 53
21 0 35
21 1 47
22 0 58
22 1 58
23 0 53
23 1 12
24 0 45
24 1 19
25 0 4
25 1 8
26 0 41
26 1 11
27 0 21
27 1 45
28 0 45
28 1 0
29 0 48
29 1 28
30 0 8
30 1 20
31 0 55
31 1 23
32 0 22
32 1 42
33 0 4
33 1 54
34 0 54
34 1 19
35 0 13
35 1 29
36 0 35
36 1 56
37 0 34
37 1 20
38 0 14
38 1 15
39 0 39
39 1 43
40 0 28
40 1 37
41 0 27
41 1 53
42 0 11
42 1 29
43 0 36
43 1 0
44 0 47
44 1 43
45 0 45
45 1 32
46 0 45
46 1 42
47 0 54
47 1 7
48 0 59
48 1 29
49 0 32
49 1 24
50 0 28
50 1 51
51 0 25
51 1 30
52 0 12
52 1 28
53 0 1
53 1 57
54 0 12
54 1 7
55 0 51
55 1 32
56 0 42
56 1 31
57 0 13
57 1 46
58 0 48
58 1 20
59 0 6
59 1 2
