Machine644
60 2
0 0 35
0 1 21
1 0 37
1 1 12
2 0 31
2 1 45
3 0 19
3 1 13
4 0 29
4 1 53
5 0 9
5 1 58
6 0 16
6 1 49
7 0 47
7 1 33
8 0 26
8 1 26
9 0 25
9 1 1
10 0 33
10 1 31
11 0 6
11 1 14
12 0 9
12 1 10
13 0 24
13 1 16
14 0 59
14 1 0
15 0 23
15 1 14
16 0 4
16 1 11
17 0 38
17 1 5
18 0 2
18 1 2
19 0 38
19 1 7
20 0 36
20 1 27
21 0 47
21 1 8
22 0 35
22 1 47
23 0 3
23 1 56
24 0 33
24 1 38
25 0 19
25 1 7
26 0 13
26 1 48
27 0 59
27 1 50
28 0 46
28 1 16
29 0 52
29 1 9
30 0 2
30 1 17
31 0 12
31 1 17
32 0 46
32 1 22
33 0 53
33 1 47
34 0 42
34 1 1
35 0 52
35 1 9
36 0 48
36 1 23
37 0 27
37 1 14
38 0 0
38 1 31
39 0 6
39 1 38
40 0 34
40 1 35
41 0 14
41 1 7
42 0 1
42 1 51
43 0 58
43 1 17
44 0 41
44 1 4
45 0 22
45 1 41
46 0 23
46 1 33
47 0 13
47 1 50
48 0 17
48 1 16
49 0 5
49 1 41
50 0 27
50 1 30
51 0 56
51 1 1
52 0 54
52 1 29
53 0 18
53 1 4
54 0 53
54 1 44
55 0 21
55 1 26
56 0 24
56 1 19
57 0 17
57 1 56
58 0 20
58 1 33
59 0 20
59 1 54
