Machine762
60 2
0 0 19
0 1 7
1 0 41
1 1 53
2 0 41
2 1 20
3 0 32
3 1 15
4 0 6
4 1 42
5 0 26
5 1 10
6 0 35
6 1 11
7 0 35
7 1 1
8 0 39
8 1 58
9 0 58
9 1 55
10 0 3
10 1 49
11 0 2
11 1 50
12 0 14
12 1 3
13 0 3
13 1 56
14 0 10
14 1 4
15 0 15
15 1 7
16 0 13
16 1 46
17 0 8
17 1 1
18 0 24
18 1 25
19 0 23
19 1 7
20 0 41
20 1 15
21 0 52
21 1 19
22 0 16
22 1 19
23 0 30
23 1 6
24 0 22
24 1 58
25 0 1
25 1 47
26 0 2
26 1 7
27 0 12
27 1 50
28 0 11
28 1 3
29 0 59
29 1 38
30 0 39
30 1 55
31 0 54
31 1 13
32 0 9
32 1 23
33 0 32
33 1 1
34 0 9
34 1 11
35 0 7
35 1 8
36 0 47
36 1 0
37 0 51
37 1 44
38 0 30
38 1 20
39 0 30
39 1 35
40 0 0
40 1 36
41 0 37
41 1 27
42 0 8
42 1 29
43 0 48
43 1 22
44 0 15
44 1 58
45 0 17
45 1 47
46 0 30
46 1 39
47 0 12
47 1 25
48 0 18
48 1 2
49 0 27
49 1 27
50 0 4
50 1 11
51 0 38
51 1 34
52 0 16
52 1 12
53 0 55
53 1 59
54 0 58
54 1 35
55 0 54
55 1 50
56 0 55
56 1 22
57 0 45
57 1 0
58 0 42
58 1 59
59 0 46
59 1 39
