Machine679
60 2
0 0 27
0 1 54
1 0 54
1 1 52
2 0 19
2 1 51
3 0 37
3 1 50
4 0 57
4 1 20
5 0 15
5 1 13
6 0 1
6 1 35
7 0 2
7 1 47
8 0 59
8 1 49
9 0 34
9 1 19
10 0 33
10 1 59
11 0 7
11 1 24
12 0 37
12 1 1
13 0 19
13 1 45
14 0 57
14 1 24
15 0 48
15 1 56
16 0 22
16 1 44
17 0 12
17 1 42
18 0 56
18 1 48
19 0 52
19 1 28
20 0 7
20 1 27
21 0 57
21 1 36
22 0 25
22 1 37
23 0 49
23 1 1
24 0 56
24 1 22
25 0 2
25 1 27
26 0 42
26 1 25
27 0 31
27 1 19
28 0 10
28 1 48
29 0 34
29 1 5
30 0 21
30 1 36
31 0 6
31 1 11
32 0 33
32 1 4
33 0 6
33 1 8
34 0 23
34 1 1
35 0 39
35 1 36
36 0 59
36 1 33
37 0 53
37 1 18
38 0 7
38 1 56
39 0 42
39 1 55
40 0 24
40 1 54
41 0 34
41 1 8
42 0 59
42 1 52
43 0 38
43 1 27
44 0 3
44 1 5
45 0 6
45 1 56
46 0 17
46 1 42
47 0 45
47 1 18
48 0 32
48 1 58
49 0 47
49 1 36
50 0 11
50 1 56
51 0 38
51 1 51
52 0 28
52 1 53
53 0 36
53 1 33
54 0 5
54 1 22
55 0 3
55 1 52
56 0 3
56 1 54
57 0 20
57 1 29
58 0 25
58 1 11
59 0 24
59 1 24
