Machine821
60 2
0 0 41
0 1 8
1 0 55
1 1 24
2 0 3
2 1 47
3 0 50
3 1 24
4 0 40
4 1 52
5 0 53
5 1 15
6 0 52
6 1 2
7 0 13
7 1 54
8 0 6
8 1 49
9 0 32
9 1 45
10 0 2
10 1 13
11 0 14
11 1 1
12 0 51
12 1 22
13 0 42
13 1 18
14 0 41
14 1 55
15 0 55
15 1 59
16 0 14
16 1 15
17 0 51
17 1 7
18 0 11
18 1 44
19 0 23
19 1 47
20 0 1
20 1 53
21 0 18
21 1 37
22 0 46
22 1 57
23 0 36
23 1 30
24 0 16
24 1 52
25 0 16
25 1 20
26 0 51
26 1 37
27 0 45
27 1 30
28 0 56
28 1 3
29 0 32
29 1 51
30 0 20
30 1 56
31 0 25
31 1 22
32 0 47
32 1 39
33 0 32
33 1 46
34 0 43
34 1 58
35 0 45
35 1 21
36 0 23
36 1 9
37 0 46
37 1 22
38 0 47
38 1 11
39 0 0
39 1 43
40 0 36
40 1 35
41 0 57
41 1 33
42 0 46
42 1 10
43 0 40
43 1 24
44 0 1
44 1 36
45 0 55
45 1 25
46 0 26
46 1 11
47 0 13
47 1 15
48 0 32
48 1 35
49 0 17
49 1 29
50 0 17
50 1 1
51 0 21
51 1 21
52 0 53
52 1 59
53 0 28
53 1 54
54 0 53
54 1 25
55 0 42
55 1 39
56 0 2
56 1 51
57 0 34
57 1 38
58 0 37
58 1 59
59 0 29
59 1 35
