Machine628
60 2
0 0 8
0 1 51
1 0 7
1 1 20
2 0 13
2 1 25
3 0 3
3 1 56
4 0 42
4 1 14
5 0 28
5 1 4
6 0 37
6 1 29
7 0 8
7 1 32
8 0 27
8 1 22
9 0 41
9 1 43
10 0 44
10 1 48
11 0 52
11 1 52
12 0 26
12 1 55
13 0 5
13 1 47
14 0 51
14 1 39
15 0 15
15 1 48
16 0 17
16 1 55
17 0 7
17 1 9
18 0 41
18 1 35
19 0 49
19 1 4
20 0 28
20 1 4
21 0 38
21 1 20
22 0 42
22 1 52
23 0 23
23 1 59
24 0 34
24 1 48
25 0 45
25 1 4
26 0 25
26 1 32
27 0 26
27 1 26
28 0 31
28 1 44
29 0 40
29 1 4
30 0 10
30 1 56
31 0 25
31 1 15
32 0 25
32 1 0
33 0 45
33 1 14
34 0 37
34 1 48
35 0 38
35 1 39
36 0 2
36 1 7
37 0 54
37 1 17
38 0 34
38 1 4
39 0 46
39 1 50
40 0 29
40 1 49
41 0 4
41 1 26
42 0 52
42 1 51
43 0 29
43 1 22
44 0 43
44 1 12
45 0 46
45 1 59
46 0 14
46 1 55
47 0 17
47 1 30
48 0 30
48 1 13
49 0 8
49 1 28
50 0 49
50 1 57
51 0 9
51 1 22
52 0 20
52 1 31
53 0 8
53 1 38
54 0 27
54 1 30
55 0 57
55 1 3
56 0 49
56 1 46
57 0 46
57 1 59
58 0 44
58 1 23
59 0 52
59 1 12
