Machine746
60 2
0 0 20
0 1 20
1 0 17
1 1 43
2 0 21
2 1 47
3 0 43
3 1 0
4 0 36
4 1 39
5 0 18
5 1 19
6 0 42
6 1 2
7 0 50
7 1 54
8 0 20
8 1 6
9 0 17
9 1 54
10 0 39
10 1 12
11 0 23
11 1 32
12 0 24
12 1 54
13 0 10
13 1 6
14 0 59
14 1 4
15 0 50
15 1 57
16 0 48
16 1 21
17 0 25
17 1 12
18 0 1
18 1 23
19 0 58
19 1 38
20 0 28
20 1 13
21 0 16
21 1 24
22 0 29
22 1 57
23 0 33
23 1 48
24 0 15
24 1 32
25 0 29
25 1 57
26 0 18
26 1 54
27 0 5
27 1 30
28 0 38
28 1 58
29 0 40
29 1 14
30 0 11
30 1 33
31 0 19
31 1 19
32 0 46
32 1 28
33 0 54
33 1 33
34 0 19
34 1 49
35 0 29
35 1 7
36 0 38
36 1 50
37 0 35
37 1 44
38 0 8
38 1 28
39 0 41
39 1 39
40 0 8
40 1 28
41 0 10
41 1 40
42 0 12
42 1 57
43 0 52
43 1 53
44 0 15
44 1 40
45 0 57
45 1 5
46 0 28
46 1 17
47 0 47
47 1 43
48 0 4
48 1 23
49 0 12
49 1 50
50 0 57
50 1 16
51 0 18
51 1 26
52 0 45
52 1 40
53 0 50
53 1 19
54 0 56
54 1 7
55 0 7
55 1 32
56 0 3
56 1 22
57 0 3
57 1 20
58 0 11
58 1 23
59 0 35
59 1 43
