Machine676
60 2
0 0 0
0 1 34
1 0 49
1 1 13
2 0 23
2 1 41
3 0 0
3 1 56
4 0 46
4 1 27
5 0 0
5 1 7
6 0 9
6 1 21
7 0 2
7 1 58
8 0 53
8 1 47
9 0 41
9 1 35
10 0 17
10 1 46
11 0 32
11 1 34
12 0 7
12 1 50
13 0 9
13 1 37
14 0 0
14 1 39
15 0 7
15 1 47
16 0 27
16 1 21
17 0 1
17 1 31
18 0 36
18 1 54
19 0 42
19 1 58
20 0 38
20 1 58
21 0 9
21 1 9
22 0 57
22 1 59
23 0 4
23 1 25
24 0 6
24 1 8
25 0 5
25 1 36
26 0 28
26 1 15
27 0 58
27 1 29
28 0 12
28 1 59
29 0 57
29 1 42
30 0 19
30 1 22
31 0 10
31 1 13
32 0 21
32 1 12
33 0 52
33 1 39
34 0 54
34 1 58
35 0 8
35 1 9
36 0 49
36 1 34
37 0 55
37 1 17
38 0 32
38 1 1
39 0 47
39 1 5
40 0 0
40 1 0
41 0 43
41 1 9
42 0 48
42 1 48
43 0 51
43 1 51
44 0 36
44 1 58
45 0 22
45 1 10
46 0 16
46 1 52
47 0 45
47 1 32
48 0 5
48 1 8
49 0 45
49 1 25
50 0 57
50 1 42
51 0 24
51 1 55
52 0 31
52 1 20
53 0 3
53 1 49
54 0 34
54 1 7
55 0 18
55 1 14
56 0 49
56 1 7
57 0 58
57 1 40
58 0 11
58 1 7
59 0 46
59 1 5
