Machine772
60 2
0 0 47
0 1 16
1 0 18
1 1 2
2 0 43
2 1 44
3 0 0
3 1 58
4 0 2
4 1 45
5 0 14
5 1 17
6 0 0
6 1 20
7 0 7
7 1 45
8 0 54
8 1 54
9 0 28
9 1 34
10 0 28
10 1 27
11 0 8
11 1 26
12 0 46
12 1 35
13 0 59
13 1 54
14 0 30
14 1 35
15 0 6
15 1 43
16 0 38
16 1 36
17 0 13
17 1 24
18 0 32
18 1 49
19 0 2
19 1 26
20 0 12
20 1 18
21 0 9
21 1 15
22 0 10
22 1 8
23 0 42
23 1 27
24 0 39
24 1 25
25 0 33
25 1 21
26 0 38
26 1 5
27 0 49
27 1 47
28 0 53
28 1 8
29 0 4
29 1 17
30 0 27
30 1 30
31 0 7
31 1 38
32 0 56
32 1 12
33 0 38
33 1 48
34 0 15
34 1 50
35 0 58
35 1 52
36 0 46
36 1 7
37 0 12
37 1 42
38 0 56
38 1 17
39 0 57
39 1 14
40 0 44
40 1 21
41 0 0
41 1 41
42 0 12
42 1 57
43 0 43
43 1 24
44 0 1
44 1 36
45 0 41
45 1 31
46 0 44
46 1 31
47 0 2
47 1 7
48 0 25
48 1 50
49 0 0
49 1 51
50 0 44
50 1 24
51 0 3
51 1 12
52 0 47
52 1 6
53 0 26
53 1 41
54 0 47
54 1 58
55 0 51
55 1 53
56 0 32
56 1 1
57 0 52
57 1 36
58 0 38
58 1 23
59 0 36
59 1 16
