Machine651
60 2
0 0 45
0 1 9
1 0 53
1 1 52
2 0 2
2 1 19
3 0 8
3 1 49
4 0 50
4 1 57
5 0 9
5 1 29
6 0 15
6 1 40
7 0 56
7 1 27
8 0 53
8 1 12
9 0 25
9 1 48
10 0 30
10 1 39
11 0 2
11 1 2
12 0 26
12 1 18
13 0 29
13 1 18
14 0 42
14 1 12
15 0 6
15 1 30
16 0 8
16 1 11
17 0 12
17 1 13
18 0 51
18 1 28
19 0 26
19 1 34
20 0 2
20 1 11
21 0 50
21 1 7
22 0 49
22 1 39
23 0 11
23 1 57
24 0 38
24 1 41
25 0 19
25 1 48
26 0 34
26 1 28
27 0 41
27 1 16
28 0 18
28 1 3
29 0 47
29 1 56
30 0 21
30 1 20
31 0 57
31 1 23
32 0 8
32 1 52
33 0 8
33 1 54
34 0 18
34 1 50
35 0 32
35 1 50
36 0 38
36 1 54
37 0 54
37 1 43
38 0 14
38 1 18
39 0 39
39 1 56
40 0 7
40 1 12
41 0 16
41 1 24
42 0 24
42 1 37
43 0 30
43 1 56
44 0 30
44 1 20
45 0 10
45 1 35
46 0 29
46 1 0
47 0 8
47 1 0
48 0 35
48 1 54
49 0 41
49 1 10
50 0 55
50 1 49
51 0 8
51 1 36
52 0 16
52 1 38
53 0 9
53 1 21
54 0 13
54 1 29
55 0 19
55 1 22
56 0 23
56 1 59
57 0 1
57 1 9
58 0 52
58 1 41
59 0 32
59 1 58
