Machine831
60 2
0 0 46
0 1 2
1 0 40
1 1 31
2 0 59
2 1 25
3 0 10
3 1 12
4 0 39
4 1 4
5 0 15
5 1 23
6 0 1
6 1 10
7 0 0
7 1 54
8 0 49
8 1 42
9 0 2
9 1 35
10 0 47
10 1 8
11 0 43
11 1 6
12 0 9
12 1 8
13 0 31
13 1 39
14 0 41
14 1 41
15 0 45
15 1 35
16 0 38
16 1 3
17 0 56
17 1 22
18 0 6
18 1 23
19 0 30
19 1 13
20 0 44
20 1 9
21 0 14
21 1 31
22 0 23
22 1 5
23 0 20
23 1 43
24 0 23
24 1 42
25 0 19
25 1 7
26 0 45
26 1 44
27 0 46
27 1 53
28 0 19
28 1 44
29 0 43
29 1 15
30 0 34
30 1 36
31 0 51
31 1 50
32 0 42
32 1 19
33 0 15
33 1 2
34 0 25
34 1 36
35 0 30
35 1 15
36 0 0
36 1 43
37 0 37
37 1 48
38 0 45
38 1 19
39 0 2
39 1 14
40 0 50
40 1 6
41 0 59
41 1 38
42 0 40
42 1 29
43 0 49
43 1 2
44 0 50
44 1 5
45 0 42
45 1 43
46 0 54
46 1 24
47 0 50
47 1 21
48 0 39
48 1 30
49 0 29
49 1 49
50 0 27
50 1 29
51 0 55
51 1 30
52 0 15
52 1 0
53 0 2
53 1 14
54 0 12
54 1 33
55 0 21
55 1 43
56 0 35
56 1 59
57 0 22
57 1 34
58 0 20
58 1 18
59 0 1
59 1 11
