Machine757
60 2
0 0 18
0 1 1
1 0 56
1 1 2
2 0 25
2 1 52
3 0 3
3 1 2
4 0 5
4 1 57
5 0 32
5 1 51
6 0 22
6 1 41
7 0 53
7 1 17
8 0 11
8 1 56
9 0 36
9 1 8
10 0 14
10 1 5
11 0 13
11 1 4
12 0 40
12 1 48
13 0 17
13 1 48
14 0 27
14 1 22
15 0 55
15 1 22
16 0 49
16 1 17
17 0 41
17 1 48
18 0 2
18 1 22
19 0 42
19 1 52
20 0 38
20 1 25
21 0 50
21 1 43
22 0 45
22 1 28
23 0 46
23 1 38
24 0 52
24 1 46
25 0 32
25 1 38
26 0 9
26 1 37
27 0 36
27 1 51
28 0 18
28 1 14
29 0 10
29 1 21
30 0 23
30 1 57
31 0 5
31 1 51
32 0 8
32 1 39
33 0 18
33 1 12
34 0 25
34 1 42
35 0 4
35 1 57
36 0 43
36 1 40
37 0 47
37 1 20
38 0 8
38 1 51
39 0 4
39 1 42
40 0 47
40 1 32
41 0 28
41 1 25
42 0 11
42 1 12
43 0 20
43 1 13
44 0 38
44 1 3
45 0 8
45 1 6
46 0 51
46 1 13
47 0 41
47 1 3
48 0 52
48 1 36
49 0 16
49 1 15
50 0 51
50 1 29
51 0 22
51 1 9
52 0 2
52 1 57
53 0 2
53 1 13
54 0 0
54 1 42
55 0 54
55 1 0
56 0 58
56 1 42
57 0 18
57 1 36
58 0 30
58 1 3
59 0 23
59 1 8
