Machine895
60 2
0 0 21
0 1 33
1 0 55
1 1 55
2 0 43
2 1 29
3 0 8
3 1 59
4 0 47
4 1 22
5 0 23
5 1 12
6 0 43
6 1 50
7 0 46
7 1 21
8 0 27
8 1 54
9 0 44
9 1 31
10 0 16
10 1 7
11 0 14
11 1 45
12 0 30
12 1 8
13 0 47
13 1 37
14 0 10
14 1 42
15 0 48
15 1 5
16 0 15
16 1 21
17 0 10
17 1 42
18 0 54
18 1 51
19 0 30
19 1 58
20 0 1
20 1 41
21 0 53
21 1 15
22 0 48
22 1 46
23 0 6
23 1 30
24 0 55
24 1 3
25 0 48
25 1 43
26 0 56
26 1 53
27 0 53
27 1 35
28 0 15
28 1 57
29 0 49
29 1 32
30 0 16
30 1 24
31 0 19
31 1 35
32 0 27
32 1 30
33 0 10
33 1 36
34 0 52
34 1 14
35 0 18
35 1 9
36 0 8
36 1 38
37 0 33
37 1 29
38 0 38
38 1 54
39 0 57
39 1 42
40 0 47
40 1 52
41 0 48
41 1 10
42 0 11
42 1 22
43 0 56
43 1 13
44 0 49
44 1 19
45 0 59
45 1 29
46 0 11
46 1 18
47 0 48
47 1 29
48 0 27
48 1 53
49 0 28
49 1 35
50 0 56
50 1 33
51 0 37
51 1 14
52 0 54
52 1 55
53 0 36
53 1 16
54 0 12
54 1 48
55 0 51
55 1 15
56 0 13
56 1 42
57 0 24
57 1 25
58 0 55
58 1 23
59 0 37
59 1 18
