Machine875
60 2
0 0 4
0 1 13
1 0 36
1 1 31
2 0 15
2 1 28
3 0 50
3 1 39
4 0 12
4 1 3
5 0 57
5 1 13
6 0 54
6 1 29
7 0 12
7 1 44
8 0 29
8 1 2
9 0 23
9 1 48
10 0 16
10 1 58
11 0 12
11 1 23
12 0 1
12 1 31
13 0 0
13 1 11
14 0 38
14 1 23
15 0 18
15 1 11
16 0 17
16 1 33
17 0 24
17 1 16
18 0 38
18 1 41
19 0 44
19 1 29
20 0 7
20 1 2
21 0 40
21 1 35
22 0 3
22 1 43
23 0 9
23 1 19
24 0 24
24 1 5
25 0 43
25 1 58
26 0 4
26 1 43
27 0 27
27 1 40
28 0 57
28 1 38
29 0 15
29 1 41
30 0 19
30 1 13
31 0 59
31 1 3
32 0 8
32 1 30
33 0 43
33 1 48
34 0 36
34 1 28
35 0 54
35 1 57
36 0 59
36 1 1
37 0 55
37 1 1
38 0 47
38 1 51
39 0 50
39 1 33
40 0 39
40 1 37
41 0 52
41 1 2
42 0 18
42 1 9
43 0 46
43 1 50
44 0 15
44 1 6
45 0 6
45 1 39
46 0 4
46 1 13
47 0 57
47 1 0
48 0 52
48 1 33
49 0 28
49 1 32
50 0 9
50 1 50
51 0 15
51 1 7
52 0 47
52 1 20
53 0 31
53 1 48
54 0 54
54 1 24
55 0 49
55 1 38
56 0 27
56 1 11
57 0 58
57 1 43
58 0 45
58 1 14
59 0 51
59 1 13
