Machine832
60 2
0 0 40
0 1 50
1 0 46
1 1 13
2 0 5
2 1 29
3 0 26
3 1 44
4 0 18
4 1 31
5 0 34
5 1 21
6 0 35
6 1 56
7 0 43
7 1 13
8 0 26
8 1 26
9 0 38
9 1 31
10 0 5
10 1 45
11 0 10
11 1 35
12 0 58
12 1 11
13 0 9
13 1 19
14 0 23
14 1 24
15 0 59
15 1 56
16 0 15
16 1 54
17 0 30
17 1 33
18 0 4
18 1 37
19 0 25
19 1 17
20 0 3
20 1 41
21 0 13
21 1 58
22 0 39
22 1 0
23 0 52
23 1 58
24 0 4
24 1 51
25 0 17
25 1 45
26 0 56
26 1 16
27 0 54
27 1 32
28 0 0
28 1 6
29 0 16
29 1 14
30 0 21
30 1 55
31 0 11
31 1 31
32 0 10
32 1 57
33 0 3
33 1 37
34 0 6
34 1 36
35 0 11
35 1 3
36 0 53
36 1 28
37 0 19
37 1 52
38 0 0
38 1 33
39 0 17
39 1 31
40 0 56
40 1 52
41 0 39
41 1 15
42 0 32
42 1 5
43 0 12
43 1 31
44 0 34
44 1 1
45 0 23
45 1 24
46 0 18
46 1 12
47 0 18
47 1 28
48 0 53
48 1 58
49 0 25
49 1 20
50 0 21
50 1 55
51 0 50
51 1 46
52 0 21
52 1 28
53 0 15
53 1 17
54 0 15
54 1 15
55 0 53
55 1 33
56 0 50
56 1 49
57 0 31
57 1 40
58 0 38
58 1 14
59 0 8
59 1 23
