Machine726
60 2
0 0 46
0 1 40
1 0 2
1 1 25
2 0 53
2 1 37
3 0 51
3 1 46
4 0 45
4 1 21
5 0 41
5 1 8
6 0 16
6 1 40
7 0 46
7 1 47
8 0 3
8 1 53
9 0 20
9 1 20
10 0 17
10 1 26
11 0 17
11 1 59
12 0 19
12 1 44
13 0 14
13 1 54
14 0 55
14 1 15
15 0 43
15 1 21
16 0 59
16 1 18
17 0 49
17 1 45
18 0 43
18 1 47
19 0 49
19 1 26
20 0 14
20 1 8
21 0 46
21 1 56
22 0 33
22 1 5
23 0 42
23 1 24
24 0 47
24 1 55
25 0 50
25 1 34
26 0 50
26 1 47
27 0 17
27 1 13
28 0 56
28 1 34
29 0 50
29 1 54
30 0 51
30 1 34
31 0 50
31 1 21
32 0 0
32 1 25
33 0 35
33 1 53
34 0 59
34 1 33
35 0 15
35 1 45
36 0 44
36 1 1
37 0 30
37 1 48
38 0 37
38 1 20
39 0 39
39 1 24
40 0 16
40 1 46
41 0 17
41 1 43
42 0 28
42 1 30
43 0 13
43 1 53
44 0 52
44 1 30
45 0 44
45 1 54
46 0 46
46 1 20
47 0 51
47 1 18
48 0 43
48 1 3
49 0 21
49 1 13
50 0 25
50 1 36
51 0 32
51 1 17
52 0 18
52 1 11
53 0 46
53 1 17
54 0 16
54 1 30
55 0 33
55 1 41
56 0 13
56 1 56
57 0 31
57 1 58
58 0 38
58 1 54
59 0 51
59 1 57
