Machine859
60 2
0 0 16
0 1 16
1 0 55
1 1 3
2 0 21
2 1 53
3 0 35
3 1 49
4 0 19
4 1 0
5 0 40
5 1 30
6 0 38
6 1 56
7 0 27
7 1 53
8 0 21
8 1 49
9 0 41
9 1 44
10 0 43
10 1 22
11 0 38
11 1 3
12 0 16
12 1 38
13 0 36
13 1 8
14 0 35
14 1 49
15 0 48
15 1 49
16 0 20
16 1 51
17 0 10
17 1 5
18 0 54
18 1 11
19 0 44
19 1 41
20 0 35
20 1 40
21 0 35
21 1 23
22 0 7
22 1 22
23 0 41
23 1 28
24 0 45
24 1 59
25 0 32
25 1 3
26 0 39
26 1 41
27 0 40
27 1 50
28 0 19
28 1 23
29 0 33
29 1 47
30 0 16
30 1 49
31 0 0
31 1 59
32 0 1
32 1 13
33 0 50
33 1 10
34 0 39
34 1 9
35 0 50
35 1 12
36 0 31
36 1 31
37 0 18
37 1 11
38 0 53
38 1 34
39 0 28
39 1 49
40 0 29
40 1 13
41 0 58
41 1 1
42 0 47
42 1 41
43 0 53
43 1 26
44 0 49
44 1 52
45 0 59
45 1 10
46 0 17
46 1 29
47 0 40
47 1 0
48 0 23
48 1 30
49 0 5
49 1 54
50 0 54
50 1 35
51 0 37
51 1 2
52 0 2
52 1 21
53 0 56
53 1 28
54 0 49
54 1 55
55 0 52
55 1 12
56 0 1
56 1 37
57 0 17
57 1 1
58 0 46
58 1 26
59 0 9
59 1 56
