Machine809
60 2
0 0 49
0 1 45
1 0 3
1 1 12
2 0 56
2 1 1
3 0 5
3 1 13
4 0 39
4 1 12
5 0 33
5 1 40
6 0 46
6 1 59
7 0 44
7 1 49
8 0 8
8 1 16
9 0 8
9 1 30
10 0 33
10 1 31
11 0 29
11 1 3
12 0 27
12 1 22
13 0 18
13 1 13
14 0 53
14 1 43
15 0 34
15 1 48
16 0 12
16 1 26
17 0 51
17 1 38
18 0 36
18 1 2
19 0 30
19 1 54
20 0 18
20 1 19
21 0 19
21 1 46
22 0 27
22 1 15
23 0 41
23 1 37
24 0 51
24 1 24
25 0 57
25 1 58
26 0 51
26 1 49
27 0 30
27 1 36
28 0 59
28 1 15
29 0 56
29 1 14
30 0 46
30 1 6
31 0 42
31 1 17
32 0 11
32 1 8
33 0 8
33 1 59
34 0 16
34 1 6
35 0 25
35 1 15
36 0 51
36 1 56
37 0 48
37 1 34
38 0 39
38 1 9
39 0 15
39 1 27
40 0 40
40 1 16
41 0 5
41 1 52
42 0 21
42 1 50
43 0 50
43 1 35
44 0 29
44 1 57
45 0 15
45 1 36
46 0 49
46 1 53
47 0 35
47 1 49
48 0 59
48 1 53
49 0 46
49 1 42
50 0 44
50 1 22
51 0 53
51 1 44
52 0 5
52 1 52
53 0 51
53 1 50
54 0 2
54 1 26
55 0 18
55 1 17
56 0 3
56 1 5
57 0 11
57 1 36
58 0 40
58 1 20
59 0 9
59 1 20
