Machine602
60 2
0 0 35
0 1 23
1 0 12
1 1 3
2 0 2
2 1 43
3 0 8
3 1 59
4 0 33
4 1 31
5 0 8
5 1 46
6 0 8
6 1 55
7 0 14
7 1 27
8 0 48
8 1 44
9 0 17
9 1 35
10 0 0
10 1 39
11 0 6
11 1 55
12 0 36
12 1 42
13 0 42
13 1 34
14 0 19
14 1 55
15 0 5
15 1 23
16 0 13
16 1 37
17 0 34
17 1 12
18 0 15
18 1 26
19 0 49
19 1 24
20 0 56
20 1 26
21 0 15
21 1 8
22 0 55
22 1 26
23 0 55
23 1 35
24 0 7
24 1 23
25 0 31
25 1 16
26 0 6
26 1 45
27 0 51
27 1 25
28 0 5
28 1 5
29 0 30
29 1 2
30 0 56
30 1 15
31 0 36
31 1 56
32 0 22
32 1 0
33 0 23
33 1 58
34 0 38
34 1 13
35 0 37
35 1 0
36 0 8
36 1 26
37 0 50
37 1 57
38 0 14
38 1 17
39 0 57
39 1 12
40 0 24
40 1 32
41 0 4
41 1 55
42 0 13
42 1 7
43 0 17
43 1 53
44 0 41
44 1 21
45 0 30
45 1 51
46 0 15
46 1 47
47 0 31
47 1 49
48 0 42
48 1 32
49 0 17
49 1 17
50 0 25
50 1 11
51 0 41
51 1 42
52 0 55
52 1 48
53 0 6
53 1 41
54 0 17
54 1 15
55 0 28
55 1 21
56 0 29
56 1 19
57 0 29
57 1 32
58 0 47
58 1 49
59 0 30
59 1 3
