Machine736
60 2
0 0 26
0 1 16
1 0 35
1 1 15
2 0 52
2 1 7
3 0 14
3 1 4
4 0 48
4 1 14
5 0 33
5 1 58
6 0 26
6 1 1
7 0 19
7 1 4
8 0 27
8 1 42
9 0 55
9 1 22
10 0 18
10 1 25
11 0 40
11 1 26
12 0 18
12 1 51
13 0 48
13 1 3
14 0 38
14 1 57
15 0 41
15 1 51
16 0 44
16 1 43
17 0 30
17 1 59
18 0 6
18 1 44
19 0 17
19 1 6
20 0 6
20 1 16
21 0 41
21 1 23
22 0 51
22 1 42
23 0 39
23 1 48
24 0 2
24 1 13
25 0 59
25 1 16
26 0 28
26 1 46
27 0 33
27 1 19
28 0 20
28 1 36
29 0 36
29 1 42
30 0 12
30 1 15
31 0 58
31 1 42
32 0 4
32 1 29
33 0 46
33 1 57
34 0 52
34 1 48
35 0 41
35 1 34
36 0 49
36 1 57
37 0 12
37 1 14
38 0 43
38 1 19
39 0 22
39 1 59
40 0 37
40 1 46
41 0 25
41 1 13
42 0 39
42 1 41
43 0 19
43 1 50
44 0 41
44 1 1
45 0 30
45 1 30
46 0 31
46 1 45
47 0 55
47 1 17
48 0 43
48 1 25
49 0 42
49 1 53
50 0 48
50 1 19
51 0 33
51 1 58
52 0 8
52 1 28
53 0 25
53 1 59
54 0 10
54 1 20
55 0 10
55 1 1
56 0 1
56 1 25
57 0 6
57 1 12
58 0 48
58 1 11
59 0 42
59 1 17
