Machine709
60 2
0 0 41
0 1 5
1 0 44
1 1 57
2 0 32
2 1 50
3 0 24
3 1 35
4 0 27
4 1 19
5 0 45
5 1 58
6 0 30
6 1 36
7 0 11
7 1 36
8 0 7
8 1 55
9 0 45
9 1 29
10 0 39
10 1 21
11 0 41
11 1 19
12 0 45
12 1 23
13 0 29
13 1 55
14 0 26
14 1 29
15 0 4
15 1 8
16 0 47
16 1 54
17 0 2
17 1 17
18 0 55
18 1 38
19 0 35
19 1 55
20 0 25
20 1 38
21 0 16
21 1 26
22 0 45
22 1 22
23 0 56
23 1 34
24 0 25
24 1 38
25 0 40
25 1 41
26 0 14
26 1 33
27 0 38
27 1 15
28 0 7
28 1 58
29 0 7
29 1 22
30 0 30
30 1 10
31 0 47
31 1 0
32 0 16
32 1 39
33 0 33
33 1 18
34 0 48
34 1 19
35 0 53
35 1 28
36 0 42
36 1 40
37 0 25
37 1 9
38 0 5
38 1 34
39 0 26
39 1 13
40 0 43
40 1 12
41 0 17
41 1 5
42 0 24
42 1 6
43 0 26
43 1 57
44 0 48
44 1 53
45 0 56
45 1 52
46 0 15
46 1 54
47 0 22
47 1 6
48 0 58
48 1 22
49 0 13
49 1 31
50 0 55
50 1 54
51 0 30
51 1 32
52 0 7
52 1 9
53 0 42
53 1 25
54 0 13
54 1 42
55 0 12
55 1 7
56 0 35
56 1 33
57 0 45
57 1 16
58 0 39
58 1 40
59 0 19
59 1 30
