Machine606
60 2
0 0 24
0 1 37
1 0 8
1 1 22
2 0 55
2 1 8
3 0 22
3 1 22
4 0 5
4 1 0
5 0 6
5 1 45
6 0 6
6 1 1
7 0 8
7 1 48
8 0 9
8 1 55
9 0 58
9 1 14
10 0 22
10 1 53
11 0 33
11 1 24
12 0 11
12 1 16
13 0 4
13 1 36
14 0 7
14 1 30
15 0 19
15 1 13
16 0 52
16 1 59
17 0 50
17 1 24
18 0 33
18 1 0
19 0 49
19 1 37
20 0 22
20 1 51
21 0 31
21 1 15
22 0 50
22 1 57
23 0 33
23 1 12
24 0 59
24 1 56
25 0 12
25 1 56
26 0 2
26 1 21
27 0 26
27 1 50
28 0 22
28 1 15
29 0 31
29 1 49
30 0 29
30 1 32
31 0 25
31 1 40
32 0 18
32 1 17
33 0 14
33 1 18
34 0 38
34 1 33
35 0 55
35 1 22
36 0 11
36 1 6
37 0 32
37 1 23
38 0 43
38 1 22
39 0 0
39 1 3
40 0 45
40 1 25
41 0 6
41 1 7
42 0 37
42 1 14
43 0 25
43 1 40
44 0 48
44 1 9
45 0 4
45 1 4
46 0 20
46 1 57
47 0 30
47 1 59
48 0 21
48 1 9
49 0 51
49 1 28
50 0 15
50 1 24
51 0 0
51 1 58
52 0 5
52 1 16
53 0 24
53 1 20
54 0 55
54 1 30
55 0 48
55 1 56
56 0 42
56 1 27
57 0 18
57 1 23
58 0 21
58 1 39
59 0 59
59 1 23
