Machine610
60 2
0 0 15
0 1 48
1 0 24
1 1 53
2 0 22
2 1 42
3 0 26
3 1 57
4 0 43
4 1 2
5 0 29
5 1 56
6 0 29
6 1 57
7 0 11
7 1 51
8 0 1
8 1 37
9 0 30
9 1 29
10 0 58
10 1 29
11 0 49
11 1 24
12 0 24
12 1 58
13 0 26
13 1 46
14 0 8
14 1 26
15 0 45
15 1 46
16 0 57
16 1 31
17 0 44
17 1 26
18 0 37
18 1 56
19 0 30
19 1 43
20 0 28
20 1 9
21 0 19
21 1 50
22 0 21
22 1 58
23 0 48
23 1 22
24 0 34
24 1 3
25 0 12
25 1 3
26 0 22
26 1 59
27 0 5
27 1 27
28 0 27
28 1 36
29 0 38
29 1 17
30 0 34
30 1 13
31 0 10
31 1 55
32 0 24
32 1 12
33 0 50
33 1 14
34 0 33
34 1 50
35 0 56
35 1 17
36 0 10
36 1 19
37 0 6
37 1 28
38 0 51
38 1 32
39 0 59
39 1 1
40 0 30
40 1 27
41 0 8
41 1 55
42 0 4
42 1 9
43 0 25
43 1 25
44 0 54
44 1 35
45 0 5
45 1 19
46 0 12
46 1 8
47 0 28
47 1 10
48 0 14
48 1 41
49 0 53
49 1 20
50 0 44
50 1 54
51 0 58
51 1 36
52 0 21
52 1 35
53 0 24
53 1 6
54 0 2
54 1 15
55 0 7
55 1 3
56 0 39
56 1 57
57 0 44
57 1 21
58 0 8
58 1 30
59 0 51
59 1 57
