Machine735
60 2
0 0 7
0 1 31
1 0 27
1 1 19
2 0 3
2 1 46
3 0 6
3 1 51
4 0 45
4 1 11
5 0 15
5 1 14
6 0 47
6 1 46
7 0 48
7 1 24
8 0 21
8 1 7
9 0 37
9 1 43
10 0 45
10 1 8
11 0 21
11 1 52
12 0 40
12 1 12
13 0 34
13 1 0
14 0 49
14 1 30
15 0 1
15 1 35
16 0 55
16 1 31
17 0 5
17 1 15
18 0 38
18 1 7
19 0 52
19 1 26
20 0 42
20 1 56
21 0 24
21 1 59
22 0 13
22 1 25
23 0 6
23 1 1
24 0 39
24 1 38
25 0 15
25 1 0
26 0 45
26 1 39
27 0 36
27 1 25
28 0 15
28 1 25
29 0 31
29 1 8
30 0 21
30 1 18
31 0 44
31 1 28
32 0 24
32 1 22
33 0 51
33 1 12
34 0 12
34 1 24
35 0 17
35 1 42
36 0 3
36 1 31
37 0 54
37 1 2
38 0 3
38 1 41
39 0 34
39 1 54
40 0 38
40 1 18
41 0 48
41 1 33
42 0 20
42 1 34
43 0 16
43 1 36
44 0 6
44 1 4
45 0 52
45 1 58
46 0 53
46 1 39
47 0 23
47 1 16
48 0 7
48 1 54
49 0 56
49 1 57
50 0 49
50 1 35
51 0 17
51 1 25
52 0 47
52 1 24
53 0 25
53 1 34
54 0 27
54 1 24
55 0 33
55 1 46
56 0 58
56 1 37
57 0 51
57 1 55
58 0 5
58 1 14
59 0 34
59 1 13
