Machine717
60 2
0 0 52
0 1 59
1 0 17
1 1 37
2 0 46
2 1 9
3 0 25
3 1 53
4 0 21
4 1 1
5 0 58
5 1 48
6 0 47
6 1 20
7 0 23
7 1 0
8 0 23
8 1 19
9 0 42
9 1 0
10 0 52
10 1 50
11 0 12
11 1 11
12 0 23
12 1 56
13 0 39
13 1 2
14 0 28
14 1 29
15 0 8
15 1 33
16 0 41
16 1 21
17 0 39
17 1 22
18 0 14
18 1 41
19 0 21
19 1 11
20 0 22
20 1 16
21 0 35
21 1 14
22 0 18
22 1 14
23 0 19
23 1 42
24 0 48
24 1 40
25 0 15
25 1 20
26 0 58
26 1 50
27 0 40
27 1 29
28 0 23
28 1 44
29 0 46
29 1 26
30 0 3
30 1 40
31 0 23
31 1 52
32 0 41
32 1 37
33 0 51
33 1 40
34 0 37
34 1 0
35 0 10
35 1 51
36 0 53
36 1 28
37 0 41
37 1 23
38 0 20
38 1 50
39 0 14
39 1 18
40 0 57
40 1 49
41 0 39
41 1 40
42 0 48
42 1 4
43 0 52
43 1 27
44 0 25
44 1 23
45 0 3
45 1 33
46 0 58
46 1 6
47 0 52
47 1 56
48 0 38
48 1 59
49 0 27
49 1 1
50 0 26
50 1 8
51 0 54
51 1 40
52 0 28
52 1 58
53 0 51
53 1 35
54 0 47
54 1 44
55 0 24
55 1 39
56 0 50
56 1 15
57 0 40
57 1 7
58 0 1
58 1 17
59 0 38
59 1 49
