Machine767
60 2
0 0 34
0 1 57
1 0 21
1 1 25
2 0 34
2 1 14
3 0 13
3 1 55
4 0 59
4 1 15
5 0 8
5 1 40
6 0 53
6 1 30
7 0 54
7 1 11
8 0 37
8 1 31
9 0 7
9 1 51
10 0 22
10 1 35
11 0 21
11 1 43
12 0 19
12 1 19
13 0 25
13 1 43
14 0 52
14 1 32
15 0 55
15 1 4
16 0 19
16 1 29
17 0 40
17 1 57
18 0 25
18 1 12
19 0 56
19 1 30
20 0 59
20 1 28
21 0 31
21 1 56
22 0 40
22 1 6
23 0 29
23 1 22
24 0 35
24 1 28
25 0 16
25 1 13
26 0 39
26 1 25
27 0 23
27 1 16
28 0 58
28 1 3
29 0 34
29 1 26
30 0 1
30 1 29
31 0 56
31 1 32
32 0 18
32 1 39
33 0 7
33 1 50
34 0 37
34 1 58
35 0 44
35 1 48
36 0 11
36 1 33
37 0 1
37 1 18
38 0 29
38 1 34
39 0 40
39 1 34
40 0 18
40 1 55
41 0 58
41 1 42
42 0 3
42 1 27
43 0 49
43 1 27
44 0 7
44 1 33
45 0 57
45 1 45
46 0 15
46 1 52
47 0 44
47 1 58
48 0 8
48 1 53
49 0 56
49 1 2
50 0 1
50 1 45
51 0 42
51 1 26
52 0 48
52 1 29
53 0 26
53 1 12
54 0 23
54 1 55
55 0 11
55 1 51
56 0 3
56 1 23
57 0 21
57 1 29
58 0 30
58 1 31
59 0 1
59 1 34
