Machine899
60 2
0 0 0
0 1 44
1 0 41
1 1 42
2 0 39
2 1 7
3 0 31
3 1 35
4 0 13
4 1 40
5 0 58
5 1 36
6 0 34
6 1 8
7 0 35
7 1 52
8 0 11
8 1 5
9 0 24
9 1 9
10 0 47
10 1 38
11 0 51
11 1 53
12 0 9
12 1 55
13 0 9
13 1 8
14 0 13
14 1 39
15 0 23
15 1 9
16 0 5
16 1 16
17 0 23
17 1 32
18 0 27
18 1 44
19 0 37
19 1 25
20 0 22
20 1 18
21 0 11
21 1 36
22 0 27
22 1 48
23 0 50
23 1 17
24 0 8
24 1 13
25 0 5
25 1 0
26 0 7
26 1 19
27 0 7
27 1 45
28 0 18
28 1 21
29 0 21
29 1 51
30 0 1
30 1 32
31 0 7
31 1 3
32 0 26
32 1 15
33 0 9
33 1 45
34 0 37
34 1 29
35 0 54
35 1 47
36 0 52
36 1 2
37 0 48
37 1 4
38 0 15
38 1 57
39 0 52
39 1 53
40 0 8
40 1 45
41 0 1
41 1 30
42 0 45
42 1 34
43 0 25
43 1 43
44 0 17
44 1 35
45 0 4
45 1 38
46 0 26
46 1 19
47 0 34
47 1 57
48 0 7
48 1 15
49 0 30
49 1 1
50 0 47
50 1 13
51 0 12
51 1 16
52 0 11
52 1 0
53 0 10
53 1 56
54 0 11
54 1 24
55 0 7
55 1 4
56 0 10
56 1 27
57 0 47
57 1 50
58 0 55
58 1 37
59 0 19
59 1 34
