Machine881
60 2
0 0 2
0 1 43
1 0 32
1 1 17
2 0 59
2 1 3
3 0 5
3 1 13
4 0 30
4 1 35
5 0 6
5 1 3
6 0 52
6 1 56
7 0 44
7 1 42
8 0 31
8 1 40
9 0 4
9 1 8
10 0 47
10 1 35
11 0 33
11 1 32
12 0 28
12 1 9
13 0 7
13 1 21
14 0 32
14 1 15
15 0 54
15 1 29
16 0 17
16 1 5
17 0 14
17 1 16
18 0 33
18 1 33
19 0 8
19 1 15
20 0 22
20 1 44
21 0 29
21 1 23
22 0 16
22 1 55
23 0 34
23 1 5
24 0 14
24 1 9
25 0 26
25 1 59
26 0 18
26 1 6
27 0 36
27 1 19
28 0 19
28 1 56
29 0 25
29 1 4
30 0 1
30 1 17
31 0 40
31 1 56
32 0 25
32 1 31
33 0 20
33 1 8
34 0 4
34 1 1
35 0 1
35 1 30
36 0 27
36 1 35
37 0 29
37 1 55
38 0 55
38 1 22
39 0 31
39 1 53
40 0 34
40 1 27
41 0 39
41 1 36
42 0 14
42 1 25
43 0 3
43 1 4
44 0 13
44 1 20
45 0 10
45 1 48
46 0 0
46 1 3
47 0 56
47 1 57
48 0 20
48 1 20
49 0 23
49 1 4
50 0 49
50 1 13
51 0 6
51 1 20
52 0 25
52 1 53
53 0 6
53 1 23
54 0 38
54 1 29
55 0 18
55 1 48
56 0 4
56 1 28
57 0 12
57 1 38
58 0 39
58 1 21
59 0 37
59 1 56
