Machine719
60 2
0 0 13
0 1 35
1 0 41
1 1 58
2 0 56
2 1 33
3 0 46
3 1 45
4 0 41
4 1 54
5 0 32
5 1 48
6 0 29
6 1 47
7 0 59
7 1 11
8 0 49
8 1 45
9 0 13
9 1 3
10 0 47
10 1 41
11 0 20
11 1 24
12 0 21
12 1 25
13 0 19
13 1 59
14 0 50
14 1 6
15 0 41
15 1 18
16 0 46
16 1 19
17 0 53
17 1 53
18 0 51
18 1 14
19 0 38
19 1 22
20 0 38
20 1 47
21 0 46
21 1 41
22 0 34
22 1 34
23 0 52
23 1 3
24 0 36
24 1 16
25 0 34
25 1 8
26 0 30
26 1 36
27 0 33
27 1 38
28 0 10
28 1 33
29 0 40
29 1 44
30 0 37
30 1 2
31 0 56
31 1 4
32 0 15
32 1 25
33 0 46
33 1 37
34 0 22
34 1 25
35 0 53
35 1 29
36 0 46
36 1 32
37 0 15
37 1 4
38 0 11
38 1 53
39 0 4
39 1 50
40 0 36
40 1 21
41 0 47
41 1 28
42 0 35
42 1 58
43 0 36
43 1 8
44 0 35
44 1 3
45 0 40
45 1 35
46 0 10
46 1 0
47 0 50
47 1 20
48 0 45
48 1 21
49 0 7
49 1 45
50 0 12
50 1 45
51 0 45
51 1 32
52 0 2
52 1 7
53 0 57
53 1 2
54 0 49
54 1 36
55 0 6
55 1 8
56 0 16
56 1 47
57 0 32
57 1 26
58 0 44
58 1 4
59 0 56
59 1 3
