Machine689
60 2
0 0 14
0 1 17
1 0 41
1 1 36
2 0 44
2 1 52
3 0 1
3 1 7
4 0 27
4 1 34
5 0 31
5 1 31
6 0 3
6 1 15
7 0 42
7 1 23
8 0 19
8 1 24
9 0 14
9 1 28
10 0 2
10 1 3
11 0 29
11 1 53
12 0 12
12 1 40
13 0 59
13 1 10
14 0 23
14 1 43
15 0 17
15 1 14
16 0 13
16 1 33
17 0 23
17 1 5
18 0 25
18 1 57
19 0 22
19 1 22
20 0 12
20 1 56
21 0 24
21 1 29
22 0 18
22 1 18
23 0 16
23 1 45
24 0 10
24 1 13
25 0 59
25 1 14
26 0 12
26 1 14
27 0 13
27 1 46
28 0 17
28 1 40
29 0 59
29 1 31
30 0 47
30 1 46
31 0 45
31 1 16
32 0 48
32 1 44
33 0 44
33 1 31
34 0 53
34 1 46
35 0 57
35 1 35
36 0 10
36 1 23
37 0 20
37 1 25
38 0 25
38 1 28
39 0 9
39 1 17
40 0 15
40 1 15
41 0 1
41 1 41
42 0 40
42 1 23
43 0 7
43 1 9
44 0 41
44 1 44
45 0 18
45 1 29
46 0 56
46 1 34
47 0 36
47 1 45
48 0 25
48 1 2
49 0 37
49 1 0
50 0 42
50 1 17
51 0 13
51 1 46
52 0 1
52 1 33
53 0 17
53 1 32
54 0 27
54 1 34
55 0 9
55 1 8
56 0 57
56 1 24
57 0 27
57 1 46
58 0 21
58 1 27
59 0 49
59 1 44
