Machine702
60 2
0 0 33
0 1 4
1 0 11
1 1 35
2 0 12
2 1 1
3 0 40
3 1 2
4 0 10
4 1 30
5 0 52
5 1 32
6 0 11
6 1 34
7 0 19
7 1 59
8 0 12
8 1 40
9 0 7
9 1 37
10 0 13
10 1 58
11 0 2
11 1 0
12 0 4
12 1 4
13 0 48
13 1 55
14 0 2
14 1 10
15 0 5
15 1 42
16 0 0
16 1 7
17 0 1
17 1 41
18 0 42
18 1 8
19 0 28
19 1 13
20 0 46
20 1 47
21 0 39
21 1 22
22 0 40
22 1 0
23 0 8
23 1 6
24 0 16
24 1 10
25 0 16
25 1 23
26 0 42
26 1 43
27 0 55
27 1 55
28 0 44
28 1 34
29 0 13
29 1 23
30 0 57
30 1 17
31 0 31
31 1 8
32 0 39
32 1 20
33 0 16
33 1 46
34 0 53
34 1 45
35 0 17
35 1 56
36 0 0
36 1 59
37 0 33
37 1 30
38 0 18
38 1 33
39 0 58
39 1 3
40 0 25
40 1 16
41 0 2
41 1 3
42 0 0
42 1 54
43 0 49
43 1 53
44 0 57
44 1 29
45 0 13
45 1 33
46 0 41
46 1 43
47 0 5
47 1 13
48 0 18
48 1 4
49 0 36
49 1 25
50 0 42
50 1 55
51 0 50
51 1 45
52 0 55
52 1 29
53 0 35
53 1 37
54 0 11
54 1 48
55 0 45
55 1 59
56 0 10
56 1 12
57 0 28
57 1 47
58 0 58
58 1 20
59 0 39
59 1 51
